featureid	rab.all	rab.win.S_M01	rab.win.S_M02	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Erysipelatoclostridium	-0.0272299474363127	-0.0729459097569061	0.027689766212168	0.333552954578239	5.45224726725195	0.050665217018126	0.47239583395925	0.427977333274762	0.902607426861128	0.550676101275732	0.936298535400605
Lactobacillus	3.8732339101001	3.56947015353178	4.91738036155258	0.768696172632762	7.10425763759157	0.10167683384086	0.459375000924456	0.59441843407527	0.940201760962626	0.549114073237491	0.946611952343756
Lachnoclostridium	-0.181669519926999	-0.135367604649159	-0.230667847679493	-0.14610628090933	5.86015824962769	-0.0219983241323329	0.483854167032034	0.666939912201835	0.944131487155936	0.617870662011198	0.942300038275799
Megasphaera	-0.352082964457485	-0.176962164768035	-0.502936968604812	-0.311605031987972	4.37021021299885	-0.0663720217389786	0.467708334066364	0.493032706013418	0.91200215006581	0.494924223353034	0.918513887877705
Sutterella	-0.106149144702425	-0.0984945763212712	-0.111067999039373	-0.0337099922492223	5.85301970124537	-0.00689369092517891	0.497395833392204	0.604687220905566	0.936534955481759	0.56143152485931	0.929959683493149
Intestinibacter	-0.167503742852683	-0.281884961396258	-0.0601483368761828	0.355060911883896	4.88758943237978	0.0588152270545697	0.466145834102152	0.46972302088326	0.915092406121669	0.518428552603471	0.937221439242183
Parabacteroides	-0.00528937818959463	-0.156860652383521	0.149502887808471	0.223111626227164	7.64755393317919	0.0285652597658446	0.482040604258245	0.632943066779284	0.946467122221499	0.570455715045378	0.938541359856114
unclassified_Erysipelotrichaceae	-0.520233835411299	-0.54956478714836	-0.465674500241587	0.0511873148358601	4.4778470707302	0.0117091724923241	0.491666666855099	0.499266695199275	0.914489024311242	0.521002052051413	0.925834469583286
Tyzzerella	-0.286985988619936	-0.409217032738519	-0.182730930522412	0.190707961480682	5.60441163728779	0.0319436070686875	0.481520042062863	0.578938946524647	0.9346351510434	0.528169926036548	0.923728098091627
Flavonifractor	-0.686031397683257	-0.803609657475315	-0.54025753269404	0.43370468613652	4.70301049085917	0.0795769661705088	0.45861530546989	0.417138795747136	0.871718675510229	0.448035728557622	0.885913416281728
Gemella	2.58651207000892	2.74915601542252	2.40186761097392	-0.53840394856145	5.19219853424704	-0.0971114740762505	0.453645834390282	0.56174455582465	0.937657770285992	0.580516003436357	0.950150118775759
Romboutsia	-0.479899109349797	-0.447698166966162	-0.520160404377547	-0.0519633187947468	4.56821919558887	-0.0116140406031172	0.492708333498201	0.54479346429183	0.922684218910648	0.524824069312921	0.920888671436518
Hungatella	-0.635042871363138	-0.721767639951107	-0.567875080329629	0.0866424277045468	4.66230570108986	0.0160077446785732	0.490104166890456	0.532223098035217	0.924132760758377	0.5135500623876	0.919422111905143
[Clostridium]_innocuum_group	-0.545194333455705	-0.485699282178023	-0.61035679788532	-0.200680197023969	4.69995247529461	-0.0335194558132731	0.483602290844405	0.533684423561364	0.919883737833368	0.518786330832927	0.921392619174934
Rothia	4.68002749717553	4.45457580699371	4.84998930650222	0.52869296929228	5.60201436613788	0.0993352150090067	0.451327434737962	0.440091021739069	0.921038626750179	0.529362620071246	0.944202413834388
Neisseria	-0.660653101392348	-0.730899697033037	-0.558682828542999	0.196536246890844	4.35249992032954	0.0367151535729054	0.480208333781438	0.502190911972241	0.906015856941671	0.504278706846215	0.913684849196979
Corynebacterium	0.687403368066382	0.88117870376479	0.538150917624336	-0.35894217415058	4.18245038523338	-0.0718762930613619	0.464341489617273	0.538038410360073	0.928331699331403	0.556980516732157	0.935808400295426
Anaerococcus	-0.51089096488108	-0.433327690630492	-0.58845204847788	-0.259263224637422	4.56256965407327	-0.0506096687165164	0.4700676737653	0.551838392663625	0.9228719418848	0.579736618052671	0.91979459756376
Phascolarctobacterium	-0.742705388043338	-0.784104209792227	-0.708975772488047	-0.039306927610097	4.67822982719387	-0.00601109301656831	0.497395833392204	0.571734983691374	0.920807440416367	0.512454630413805	0.920212537762698
unclassified_Pasteurellaceae	0.14872619434897	0.192508506503296	0.0874788995719404	-0.30570570677049	5.56274684263756	-0.0535575049286816	0.474479167245088	0.549480435998534	0.922745156966295	0.602765705498121	0.944704659425162
Epulopiscium	-0.602810000142408	-0.633027715281758	-0.563520212975752	-0.0538783985107578	4.54529520616691	-0.00999754387533782	0.49349297255717	0.510854093191025	0.914931314339018	0.526138492534393	0.91885134865871
Eggerthella	0.29003257561829	0.160543875086169	0.432935903142893	0.267049115835371	4.73420159894391	0.0518262031310684	0.472670484741859	0.549201639485755	0.926504098695848	0.558159823648512	0.934578876390613
Incertae_Sedis	-0.588931893438033	-0.697280586053125	-0.489249624133222	0.134899746774467	4.27582537539897	0.028463368570391	0.485416666996612	0.504237112829921	0.909801514417726	0.510298510632597	0.928689362875617
Granulicatella	-0.525982628648351	-0.639788583621562	-0.4221967554658	0.385327697737036	4.4539183596557	0.0718997343989226	0.460416667567115	0.485058428148296	0.912697804535198	0.501184364518107	0.925457804408188
[Ruminococcus]_torques_group	-0.683853233752866	-0.641624340035467	-0.724235259539137	-0.0912081420838202	4.15206585877257	-0.0190045259774391	0.488287350603007	0.49102733758928	0.889182915995831	0.524988422957087	0.899652457106141
Actinobaculum	-0.643220998814659	-0.697317328970419	-0.600376630226506	-0.0540180397383114	4.77922658423452	-0.00886340274650625	0.495054659143442	0.53991235177904	0.917770965549687	0.525061170777913	0.910470182687852
Akkermansia	-0.660541815494304	-0.76945480154887	-0.557474173655258	0.181233026590638	4.38683555834828	0.0310141918093821	0.483081728649016	0.473196878155915	0.894547644883589	0.479192985132435	0.903527310237791
unclassified_Enterobacterales	-0.47027522932965	-0.608829709840863	-0.334133364144235	0.325017371950815	5.09672700082969	0.0506461527136576	0.470588235960603	0.555908137157032	0.927377578200245	0.541902130658616	0.923228774669034
unclassified_Lachnospiraceae	-0.514042355109711	-0.59578127140558	-0.412709586991441	0.223112819180411	4.78926247154461	0.0428834490349667	0.477604167173956	0.545883585552841	0.924907524751725	0.534340068660686	0.927095804006054
Anaerostipes	-0.730457886540437	-0.765038348914445	-0.718273547740618	0.176160691332952	4.51726984828244	0.0312257944350921	0.483333333710513	0.508561767967286	0.914384402183704	0.507683367351177	0.902123033627519
Blautia	-0.581778999287045	-0.481395688256856	-0.693950891395744	-0.113700106069127	4.49276420916419	-0.0239349966693899	0.488807912798416	0.478864182881847	0.913248584279255	0.474155687625563	0.913356219040561
Actinomyces	0.83433397268274	0.958376586800076	0.724835213432927	-0.311703968724035	5.40181416081769	-0.0481407693817397	0.472916667280703	0.552274703190893	0.939758366505484	0.580589443184045	0.945643874647144
Acinetobacter	-0.712307706312424	-0.789725281438997	-0.638990695824122	0.201386992112526	4.10860497881566	0.0350559865794867	0.482040604258245	0.479021996294677	0.91836010834133	0.501662462146253	0.907350104943872
Faecalibacterium	-0.690506911986875	-0.611580006295002	-0.749505952428739	-0.257862868521694	4.20088946998348	-0.0466496918900894	0.472670484741859	0.471324163095519	0.905730724091534	0.463506657454199	0.897752745315547
Finegoldia	0.390151189839591	1.02320515707938	-0.107444990528835	-1.3701411983369	5.44446282623279	-0.239006011041934	0.371875003099895	0.206461657336196	0.72609621373112	0.208480820689049	0.733505368548355
Terrisporobacter	-0.587523124033436	-0.584404356315478	-0.590999132026131	-0.00500301792537883	4.40273394158425	-0.00165992080825814	0.499739718902286	0.545366555692051	0.920725935837131	0.523315595838279	0.920161665665649
Collinsella	-0.43802538499085	-0.384881959808117	-0.514144522854156	-0.00945697158180714	5.08699146860595	-0.00232271043923472	0.499219156706857	0.579225526980857	0.94014932918335	0.560262955941789	0.930940116711112
unclassified_Ruminococcaceae	-0.677436730309704	-0.710455051362868	-0.654692925796446	0.0936953335116213	4.20980932623362	0.0209948127905632	0.490104166890456	0.498230158439318	0.914272322917071	0.503740705742	0.926740565973374
Ruminococcaceae_UBA1819	-0.53454885288529	-0.617016867163588	-0.467422085313315	0.137075869158137	4.22804878378867	0.0244327209374011	0.484375000353558	0.498918228502398	0.90805861900754	0.537922060670539	0.923497370773836
Negativicoccus	-0.0303578028368179	-0.138186849340601	0.0650865368189244	0.123844404495589	4.77311531985403	0.0232775230369575	0.486725664016788	0.551521550423167	0.926933740887676	0.54652175941234	0.928674585410469
Fusobacterium	-0.627970952200904	-0.535761366788241	-0.73341250503809	-0.194931874955981	4.34520504617061	-0.0375411790474195	0.479958355476736	0.477641663684957	0.914154067297997	0.48518416281925	0.930569287899809
Varibaculum	-0.252453514590167	-0.302203380888288	-0.193389086536208	0.174130388962864	4.61696965995952	0.0357820824825155	0.483081728649016	0.537910280933007	0.925042424072538	0.536421253228313	0.931964239307004
Anaeroglobus	-0.683660368881886	-0.715567746695826	-0.640640748947972	0.0986066105695986	4.44828934808004	0.0212177279691008	0.485937500318143	0.521608422689235	0.901614949183615	0.513368083086057	0.909775253388534
Peptoniphilus	-0.14558856056536	0.171559738378735	-0.419061408561618	-0.624303483847529	4.88551417295024	-0.109179338052155	0.44195731522764	0.355521238035994	0.834737418138551	0.364258109980556	0.862566514657731
Coprobacter	-0.659231911201095	-0.667281963103718	-0.649769340890374	0.00200036872618892	4.46632348190472	0.000282843163701062	0.499739718902286	0.514691349612519	0.914245899574437	0.501995930107872	0.90089430258159
Roseburia	-0.650162379499381	-0.726069177330471	-0.568802346960156	0.283462151048828	4.42206627968709	0.0536620200335223	0.468750000709196	0.48918077158193	0.905591853365651	0.515603912533313	0.91372779325701
Cronobacter	-0.5834928308477	-0.64412757704389	-0.530584480366274	0.191213345865758	4.45185417842717	0.0312158676860357	0.481770833745963	0.519380635913047	0.921719764019705	0.535680747573208	0.926419776443745
Dolosigranulum	0.263948965406748	0.212915139142823	0.322755531806941	-0.0101112142526016	4.55396560211402	-0.00149993476620843	0.49947916667844	0.579815529182628	0.933801933138178	0.621548344491153	0.950345460097447
Atopobium	-0.208699058020422	-0.615484858233858	0.233694458955016	0.978592980777647	4.5282210398028	0.19219058622872	0.404166668915657	0.309748060091612	0.803423112895059	0.289370184402666	0.791168894814708
unclassified_Planococcaceae	-0.566440990657346	-0.527310685209263	-0.59593220033476	-0.0770759645767312	4.47274322579424	-0.0156559224664412	0.49114583353355	0.488750311200522	0.918200305075022	0.514684315657999	0.921616258710705
unclassified_Yersiniaceae	-0.665088396701093	-0.649835426526338	-0.674816011530042	-0.0525819897644615	4.27818982283368	-0.00943171286751974	0.495054659143442	0.538504356817896	0.922391763388047	0.515132824830051	0.918424735990072
Prevotella	-0.461987804985479	-0.504764508404913	-0.418845039404158	0.122943359917613	4.28946349011588	0.0228163742525985	0.489583333568911	0.520451699937843	0.89908137978631	0.566363608769041	0.906384349647943
unclassified_Bacteria	-0.741975972714834	-0.667902664998063	-0.834417036935758	-0.167752199733157	4.2357993655479	-0.0330510128840628	0.481770833745963	0.503657491057334	0.901249830386375	0.481111243049132	0.903127112334711
Clostridium_sensu_stricto_13	-0.591852242182986	-0.583733322956661	-0.598388040940782	-0.19726839823732	4.27443067242315	-0.0405566363012353	0.475273295718521	0.48648438511057	0.897064839711083	0.546674423983929	0.908184473365846
Hafnia-Obesumbacterium	-0.663308238303321	-0.530966924513642	-0.798698133274423	-0.221312890182214	4.42273526180002	-0.0464340188770258	0.476041667209506	0.463353784975218	0.895960452218369	0.479375376343844	0.903849198811166
Scardovia	-0.44789246277912	-0.419721276045045	-0.485798274208507	-0.228800819618254	4.70348600594021	-0.0391970438504406	0.478396668890635	0.562217032082798	0.926234805156239	0.574407702182821	0.924487690982734
unclassified_Bacillales	-0.684772769184274	-0.607649294042059	-0.766995850237894	-0.271001638668317	4.47888262092321	-0.0495158503543445	0.477604167173956	0.520373242832746	0.919609281372032	0.53532307452374	0.921356204318367
Megamonas	-0.644345493255551	-0.650220348565089	-0.630569384873471	-0.00569510507838089	4.25316600048366	-0.00123746725695526	0.499219156706857	0.497583922751073	0.918042000689934	0.541880904616666	0.925136115799766
Dialister	-0.717510734442813	-0.72959731478329	-0.683094628866952	0.136013375915803	4.37357567875888	0.0243743768713189	0.487766788407598	0.48455186511338	0.899719603404775	0.50481691703404	0.912808818791111
Dermabacter	-0.578786499409831	-0.476961233032767	-0.696417629742731	-0.238210621038257	4.4197142271708	-0.0441847936430892	0.474232171327845	0.52580736074584	0.91129599364376	0.535028702769131	0.913013861517734
[Eubacterium]_fissicatena_group	-0.591683462932166	-0.565704042142429	-0.603464244698229	-0.0435357259126938	4.14204932494666	-0.00710339198416645	0.495575221338867	0.561825892368138	0.928608931955366	0.553332930981221	0.930751639368789
Faecalitalea	-0.649121448281573	-0.659904862808007	-0.628997033533217	0.0183879052823848	4.51518364488116	0.00440293914505525	0.498437500035322	0.541170407320079	0.928792751001003	0.539399227580428	0.923214968766081
Trabulsiella	-0.630782653665685	-0.605485519802352	-0.649186853768855	-0.00289244591438642	4.43860438193189	-0.00098615362322815	0.499219156706857	0.508067511275053	0.911741489744693	0.494114743208795	0.92171817919842
Serratia	-0.634401393229903	-0.671108898975025	-0.613917181765131	0.11280067210789	4.41821516900259	0.0176137979890115	0.487766788407598	0.453659978260564	0.901070248282799	0.467373821476278	0.90028903931557
Lysinibacillus	-0.646308594568062	-0.539125226618795	-0.751849580172972	-0.237228691463382	4.27394118923276	-0.0485175893464399	0.472916667280703	0.525417541066824	0.916099822233426	0.502328786118308	0.921126064919303
Ezakiella	-0.656088246396959	-0.754655770115599	-0.54838877489258	0.192981165900736	4.1236409267099	0.0429099394266813	0.476834982304562	0.50144506924382	0.910638964021529	0.506901507065191	0.916035123835035
Cutibacterium	-0.196853892840005	-0.087052248527379	-0.294869663417453	-0.161393746648956	4.22829279549454	-0.0256422726461539	0.483081728649016	0.484015347891061	0.908895999556074	0.498444920626131	0.914850047226009
[Eubacterium]_siraeum_group	-0.650667225014767	-0.742691995489682	-0.537527378910674	0.186387067599127	4.23917231414677	0.0360400076299005	0.480478917672109	0.510499857190991	0.911953286881957	0.538561527533191	0.908468627525411
unclassified_Bifidobacteriaceae	-0.58823225223778	-0.503767229790736	-0.660301656522654	-0.211429029262133	4.17703257789941	-0.0440291714367739	0.475273295718521	0.505060388421391	0.894462362104237	0.517726882014155	0.906369539043079
Paludicola	-0.619356688383371	-0.498445961798305	-0.75226936006925	-0.103781799016443	4.21584411712761	-0.0229747738000523	0.486205101821385	0.497149682491441	0.903887656236711	0.504864104950999	0.912417679219526
Saccharimonadales	-0.743338902534803	-0.727111563417735	-0.747119119550397	0.0153892947933718	4.31820246862898	0.00261860065254004	0.498698594511429	0.49785172577293	0.899306804325068	0.528941095511883	0.900389218132779
Sneathia	-0.698255144917044	-0.69005165927654	-0.707306344463434	-0.0793772773141699	4.3567176079998	-0.0159658529078026	0.490625000212002	0.497473080346796	0.905306892272313	0.534216909437175	0.917135651491285
Gallicola	-0.719329685905454	-0.743283895155193	-0.686491688178006	0.0155941416070355	4.3817361037232	0.00328495421210735	0.498178032316001	0.50312849480171	0.924686339554985	0.504266452846614	0.925910475243844
Adlercreutzia	-0.67522086833798	-0.733280153117691	-0.620215526735907	0.0770211808949872	4.13782917572846	0.0162144962365139	0.491666666855099	0.488154990800112	0.899053953303763	0.492354786120248	0.908684274390165
