featureid	rab.all	rab.win.S_M01	rab.win.S_M02	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Bifidobacterium	11.5011004950798	11.4652166556716	11.5485483725303	0.00765000900336865	1.65881338298668	0.00167663248341662	0.497136907925146	0.649543833250158	0.943773201335557	0.799040794721322	0.971107054633145
Escherichia-Shigella	4.88241929825175	4.31532131490482	7.78685886452866	0.481185799457391	8.23007741282503	0.0612917586175638	0.461218116445886	0.545426817372225	0.935081475534767	0.639944958501998	0.957096988768301
Bacteroides	2.05250252541531	2.0311999235029	2.07454883217482	-0.113097599641348	7.87687044290653	-0.0161198198394639	0.490104166890456	0.767070360769207	0.956470541117744	0.749646595286223	0.964805757813533
Enterococcus	3.57832507070493	3.65280962523941	3.51355849155856	0.185335485135541	6.92796611106743	0.0253246624057302	0.486205101821385	0.743953484968654	0.955276143435293	0.805108186220466	0.971497517476111
[Ruminococcus]_gnavus_group	0.729808801466835	0.187468925646321	1.38496161489268	1.39335935564852	6.94022884337724	0.190116880848609	0.397709528699225	0.236555160960908	0.848943404478209	0.224497394727235	0.833085364090583
Streptococcus	9.76320989973352	10.0547830812954	9.28646552542581	-0.473750952768701	2.21335487461433	-0.200999635627212	0.405729168876263	0.223684649368623	0.886422652083248	0.236085540884825	0.904046557953447
Staphylococcus	6.1023265430925	7.24473070427819	4.99114794245467	-2.44722194175314	4.62829466140222	-0.47907562460149	0.272774603031066	0.00585930658890013	0.28736765619417	0.00389422648911259	0.250993573776606
unclassified_Enterobacteriaceae	6.0241809785171	6.23854551831544	5.86843864531467	0.764172928453559	7.84180419072223	0.0878256000527639	0.442708334645677	0.522762516556014	0.930301977855288	0.484458449659346	0.943553054252615
Veillonella	6.08982042860205	5.62951983600979	6.44488728572892	0.479045959762453	4.54806548378635	0.086838178225707	0.459135867665077	0.607995777466794	0.940074230966236	0.585477655949089	0.950184416766804
Haemophilus	4.56802423687979	4.55964867620779	4.57035846202744	-0.702513178510577	6.15263293843656	-0.0952369793056656	0.454687501032799	0.550617391416604	0.934624534061505	0.580555636682546	0.95192454856489
Clostridium_sensu_stricto_1	4.26664553765161	3.63536738972221	5.18713964163413	0.0431393423789697	8.0266641283263	0.00373182904463804	0.497657470120573	0.788244830151763	0.960113086084249	0.855189196927349	0.977062481645588
Erysipelatoclostridium	-0.02507022892088	-0.0285651444911457	-0.024438874660885	0.240912049261429	5.33290381768802	0.0386944497316625	0.480999479867485	0.465759261679005	0.891599372676502	0.561360038302801	0.935062305557383
Lactobacillus	3.87926562662979	3.62866087886375	4.95693528873651	0.932866874562944	7.16563027582898	0.119074425586936	0.449479167820501	0.579047949388179	0.937912411111111	0.550931772061348	0.948295440074258
Lachnoclostridium	-0.202055455737656	-0.123014702720498	-0.305948417943055	-0.0574117049627869	5.96357351924302	-0.00637862297066025	0.495312500105973	0.624100673787991	0.940147706446737	0.559234675549193	0.938377741530648
Megasphaera	-0.375605305408928	-0.159787485611753	-0.578674400577436	-0.391235373573676	4.28723708412316	-0.0695851369524247	0.456770834317915	0.495327168458273	0.887316129553423	0.482088441798464	0.902044824002755
Sutterella	-0.13974197371678	-0.127967581519685	-0.147884459532187	-0.104415554376236	5.90766117288308	-0.0149002213841159	0.490890161580072	0.612527433889541	0.937902124240952	0.600860233705142	0.94353753158552
Intestinibacter	-0.21254230234467	-0.395340981258945	-0.0387827087963819	0.571238662364407	4.99093816797902	0.0925596082153627	0.447916667856958	0.422523478101485	0.897835719324995	0.473400945404002	0.926142882290047
Parabacteroides	-0.0620346426888441	-0.111531594113683	-0.0105342342987047	0.135849695470589	7.55705247968698	0.0149536988059221	0.491666666855099	0.64254846067195	0.942330452308659	0.572728191633839	0.945059647973058
unclassified_Erysipelotrichaceae	-0.552411920739592	-0.601155365504449	-0.508839329628263	0.149108663242285	4.34825452181037	0.0287406989352383	0.482561166453629	0.477611864453398	0.89148906440235	0.500347976433374	0.915763798839399
Tyzzerella	-0.240323328240897	-0.324029982568947	-0.152705313698132	0.0745827477119292	5.4521993487563	0.0144811313170745	0.491666666855099	0.574475194929972	0.932504257115536	0.532735777787806	0.929586724989489
Flavonifractor	-0.666428267871313	-0.796526483555846	-0.525298818565718	0.334279553358791	4.8599596117964	0.0588140382006553	0.464583334137986	0.43625622411965	0.881108714828389	0.517618282811399	0.909876363454709
Gemella	2.56797741596069	2.72149993173576	2.40977945643059	-0.45795039138281	5.09592555658863	-0.0682233520321787	0.460937500888454	0.626122913489077	0.937760075453084	0.642821893559532	0.952312764893105
Romboutsia	-0.586995331682512	-0.537502526928477	-0.639509125319055	-0.134950910151684	4.52252669922192	-0.0245985786305749	0.48697916696121	0.48470058041463	0.906411499295552	0.477429602325544	0.911070972280913
Hungatella	-0.619304597846858	-0.552990497147616	-0.684248882636294	-0.0354728175450392	4.57080507513693	-0.00710955860105746	0.495575221338867	0.550337291776916	0.91948985546184	0.555169295026167	0.931390942212671
[Clostridium]_innocuum_group	-0.561094421946583	-0.484070861631703	-0.641560596105282	-0.177701207453239	4.68968043581252	-0.0345049874269833	0.480208333781438	0.514743347761218	0.901510013028798	0.515236658553875	0.913775682054834
Rothia	4.64090317125776	4.45660246172625	4.83046078423819	0.599683635200422	5.48020586119097	0.0919946835584454	0.446354167893486	0.430432968939031	0.921445362633905	0.517168106651689	0.947053201249897
Neisseria	-0.667715799566867	-0.775294526452566	-0.562480998712704	0.167977688632265	4.31202603066361	0.0303709205628122	0.483081728649016	0.462589663037159	0.900469671428575	0.502753634997774	0.917652190428229
Corynebacterium	0.718792612924983	0.901420175875111	0.51700042661597	-0.319053922095221	4.21554226713296	-0.0692603065360721	0.461218116445886	0.478956840636979	0.911077153028794	0.509864628295191	0.931945372640301
Anaerococcus	-0.403765358298699	-0.379524069283837	-0.442273490293027	-0.219552816042127	4.2306689466053	-0.0350099841840189	0.479958355476736	0.484502872410009	0.892102819642575	0.521073420558121	0.910276581366283
Phascolarctobacterium	-0.617249916756513	-0.563191601818684	-0.674820800977127	-0.120676190004921	4.56434862608806	-0.0202673797369532	0.490369599384656	0.543810459888613	0.923857869223613	0.52561428325462	0.925005608569208
unclassified_Pasteurellaceae	0.108999337104223	0.139104652570224	0.060041929288281	-0.13202291337128	5.51602324414508	-0.0222124913375729	0.488541666925825	0.57622152823071	0.927170236712687	0.615149423517918	0.947054961605612
Epulopiscium	-0.564131673417638	-0.507008770454277	-0.621776927866781	-0.167693554080311	4.54142002189945	-0.0309628358475717	0.480478917672109	0.53621521816631	0.911812663784238	0.540562136114369	0.926664194174997
Eggerthella	0.293443870158316	0.152803852561203	0.461123522443954	0.369618312175763	4.54101713746519	0.0624608273112493	0.464862051812523	0.54193084978513	0.917883027035871	0.55823999962914	0.934523056663035
Incertae_Sedis	-0.684601589681904	-0.773353143022775	-0.585860470987588	0.242631834288366	4.38874036122069	0.0431131945965454	0.474232171327845	0.526459653029433	0.910007308749011	0.536446409210442	0.926840689627673
Granulicatella	-0.418090348287641	-0.597072795510659	-0.223300036135587	0.455120578371521	4.41123509961877	0.0920338835453068	0.449765748152729	0.459114229679729	0.880210041619495	0.468722428041469	0.895906915355497
[Ruminococcus]_torques_group	-0.629094094204682	-0.627549659867939	-0.630163085325504	0.00362014447385306	4.18343775352153	0.00127850540259603	0.499219156706857	0.513883652183509	0.898201969535079	0.519968311027878	0.910000469861448
Actinobaculum	-0.685955581717097	-0.650595195930275	-0.733300730512448	-0.0227184931287789	4.67409448073326	-0.00504915441851828	0.497916666713763	0.565524675230362	0.918569443516905	0.517025541459472	0.913730184777821
Akkermansia	-0.710428849605369	-0.790980635327578	-0.650181161716556	0.199664466096994	4.21040865291392	0.0363477112947777	0.481770833745963	0.491751353327111	0.900189910785517	0.482718405900706	0.913165816592397
unclassified_Enterobacterales	-0.494765465903488	-0.747245369852655	-0.280826455180038	0.566776279738951	5.03459724491241	0.08025486921319	0.447683499372525	0.483587669824413	0.898599220013768	0.461852719481686	0.885351348039927
unclassified_Lachnospiraceae	-0.573321457956729	-0.631671952855981	-0.525256066941664	0.154418125599062	4.94081455347146	0.0292765157577556	0.483854167032034	0.527055072244484	0.918578584891375	0.506550308009065	0.910407912017782
Anaerostipes	-0.700382980384964	-0.692237419845282	-0.706489115285147	0.0585279853295688	4.47056168135059	0.00995271773073877	0.493229166819753	0.516226197790991	0.906472284219403	0.561194911719856	0.928022620230209
Blautia	-0.567918171721788	-0.460441837728348	-0.682805405172244	-0.203201388532049	4.42293653510659	-0.0425880677254751	0.478917231085999	0.462049704862319	0.887287403780361	0.499323651788879	0.910790480377408
