featureid	rab.all	rab.win.S_M01	rab.win.S_M02	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Cronobacter	-0.701507480810768	-0.701507480810768	-0.698506407493253	0.0364743954255742	4.36140723305278	0.00796585877100112	0.496616345729719	0.518403384213861	0.905726333239535	0.523681790722135	0.917470557958583
Dolosigranulum	0.260965240924893	0.268737542859529	0.254388802605546	-0.0588250662765972	4.49432345985872	-0.0134021039598171	0.492451848166327	0.517136732863586	0.908863578812003	0.571144091687613	0.922493639915182
Atopobium	-0.249069808428978	-0.660932788738473	0.221731527884773	1.02600662147815	4.47378813359386	0.202230322986836	0.396875002434777	0.313888501253042	0.783981772727064	0.297778431587476	0.785480152289633
unclassified_Planococcaceae	-0.599501882254273	-0.503644962454382	-0.703276108493301	-0.171924191921673	4.49275912677039	-0.0302103523880535	0.480208333781438	0.432886409067933	0.899330862607442	0.4597253684543	0.913921606014639
unclassified_Yersiniaceae	-0.755125828842496	-0.67638570628347	-0.820540175738487	-0.181422414557959	4.20460405055351	-0.0394246881159547	0.482040604258245	0.494041987093873	0.913696142852439	0.5039143698768	0.925244379080708
Prevotella	-0.483781799896639	-0.512724436451563	-0.44990322959957	0.0828531408429471	4.24462031800011	0.0207836262203117	0.489849037189241	0.532259301885119	0.918231753408007	0.555739881465894	0.931690432510063
unclassified_Bacteria	-0.734809032275236	-0.628275966664173	-0.863369387046227	-0.158533466740948	4.27858199546691	-0.0359026308713514	0.480478917672109	0.451131960706427	0.894347111996008	0.477006265821394	0.901660437436442
Clostridium_sensu_stricto_13	-0.63553396964991	-0.633304551490622	-0.642252434613825	-0.089786611607714	4.43127407659363	-0.0196090025087159	0.49114583353355	0.551939289043177	0.917159297352637	0.521268132674976	0.915317977490245
Hafnia-Obesumbacterium	-0.714568498257051	-0.64898038154168	-0.77392969183023	-0.0943604952529569	4.39459573928472	-0.0200715256866174	0.490369599384656	0.508187242569766	0.918338369521231	0.543899199523709	0.930360013822871
Scardovia	-0.44967402440338	-0.40470995394756	-0.505495621269946	-0.238076364408775	4.71362286849164	-0.0448402983690968	0.478917231085999	0.51262226401716	0.914032815706883	0.511817295597611	0.927986281707736
unclassified_Bacillales	-0.6699547872765	-0.570768945455867	-0.786815743780759	-0.256815515257424	4.39831566913333	-0.056243492376789	0.472670484741859	0.50297594305215	0.900655555223149	0.507810824770658	0.904485889395452
Megamonas	-0.638819255836784	-0.634970386124132	-0.647894219069447	-0.0847982037342785	4.45130260543242	-0.0154904768787341	0.492451848166327	0.481865374083249	0.904958897581196	0.522406840557147	0.927200933015404
Dialister	-0.728421760960948	-0.809064170278646	-0.634022197994718	0.241607935872442	4.29461609044765	0.0491454661317672	0.473711609132513	0.464453092062108	0.887350509320858	0.48851389064236	0.899545881816621
Dermabacter	-0.6106919706557	-0.499974075469605	-0.729432406484381	-0.281825695862689	4.61249491459119	-0.0569432717081453	0.467985424984131	0.457367741768799	0.897062193456428	0.434731192340171	0.885553921722668
[Eubacterium]_fissicatena_group	-0.572731841922779	-0.579751322132267	-0.568439564208801	0.0430453627068328	4.21053040654694	0.00815345559084113	0.494270833462862	0.479296298103466	0.903939085808173	0.510765560546296	0.915460971969084
Faecalitalea	-0.59055938556153	-0.504678485104454	-0.684305335984525	-0.136902830251469	4.52752608907	-0.0315138697559631	0.482812500388993	0.490743305351101	0.902278973966905	0.50296859168082	0.909922992337474
Trabulsiella	-0.651364643458916	-0.666292177795641	-0.63317105511298	-0.00591012385294665	4.41183002359235	-0.00206144357521173	0.49947916667844	0.531152907364668	0.906433557704659	0.50830805596569	0.909049719597649
Serratia	-0.598868946720729	-0.553114787239139	-0.631162888673798	-0.127727067916774	4.3793404581677	-0.0247489762277078	0.485163977430586	0.532178538139216	0.917876738273751	0.535781470596959	0.924098482426425
Lysinibacillus	-0.686440183122336	-0.592042142054796	-0.759142107879623	-0.246076217789389	4.25947599571555	-0.0510759444110295	0.476041667209506	0.476400504885498	0.879734477244179	0.468584810062034	0.891072763626843
Ezakiella	-0.712829325058786	-0.802967046355914	-0.622265287519181	0.147860788720539	4.11085549765213	0.02863770252758	0.483854167032034	0.504359534367893	0.918518853950606	0.491933760247889	0.924091950178529
Cutibacterium	-0.214405381267897	-0.110634074179376	-0.340141960971228	-0.208006862513433	4.354680233019	-0.037938709778414	0.476041667209506	0.484618362614558	0.901799232981092	0.519196947202991	0.917891428575098
[Eubacterium]_siraeum_group	-0.686731804963001	-0.78363023538633	-0.60951450851675	0.168900932048921	4.13961763083273	0.0382788427802605	0.477876106695274	0.48723762499529	0.89703044126272	0.49305091695319	0.894308726375775
unclassified_Bifidobacteriaceae	-0.620273100690507	-0.448680954705595	-0.808894256509939	-0.334656552541225	4.32557523168314	-0.0674406277066303	0.465382614007778	0.507424254944842	0.879284969572993	0.506568685547452	0.880911526124647
Paludicola	-0.640793174874967	-0.566140958114496	-0.701250800343097	-0.0219747242946635	4.08721753788927	-0.00556744580561523	0.497395833392204	0.509188857855609	0.90603070708692	0.509052328103769	0.914407027833941
Saccharimonadales	-0.680112642898734	-0.673002254416203	-0.690908397582202	-0.0324071792073015	4.16608040946337	-0.00639494469106328	0.495312500105973	0.478307412492225	0.904730656760326	0.466996584892351	0.92762724876793
Sneathia	-0.65040946768058	-0.581349176932137	-0.73333742387486	-0.138203500660734	4.29820591660515	-0.0284873384054494	0.484375000353558	0.508697527079506	0.92344244731595	0.516208066287954	0.931763409606527
Gallicola	-0.654778440693895	-0.677104469923949	-0.639981605814172	-0.0752036575171839	4.11516933713034	-0.0139269757122003	0.494270833462862	0.498158271522602	0.905859726271089	0.517075112502666	0.921957239756157
Adlercreutzia	-0.738661671825747	-0.749842369154281	-0.728777717221899	0.0449506980667875	4.20434530248502	0.00949420221886023	0.494013534752593	0.548719903832208	0.909336287606707	0.541348319444424	0.916505746725434
