featureid	rab.all	rab.win.S_M01	rab.win.S_M02	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Megasphaera	-0.404357826152776	-0.25852697510995	-0.522929712521455	-0.332705015797139	4.23800501744454	-0.0670514421887666	0.460937500888454	0.43089497142134	0.90309112663539	0.464469695946499	0.914016102758727
Sutterella	-0.143502511012329	-0.151082931019758	-0.138085432524933	0.0237993866567372	6.08658953065395	0.0026623091396779	0.497657470120573	0.605359936893506	0.936525269783586	0.60172250389993	0.93955494167387
Intestinibacter	-0.188787668624211	-0.359795765503009	-0.0293907080984228	0.40806716602444	4.87071144994985	0.070769717854959	0.464062500816608	0.497257833530012	0.909406873768501	0.50625893370871	0.92708658097516
Parabacteroides	0.000825397556011964	-0.000631419044194281	0.00369781299131677	0.0995136665920819	7.6132328652448	0.0135835294240502	0.49349297255717	0.692871445437245	0.953532860186341	0.636300493572092	0.955635950240432
unclassified_Erysipelotrichaceae	-0.555384497487542	-0.630074644982995	-0.496270794123713	0.153437552742557	4.35903966671232	0.028479292406953	0.480999479867485	0.48745960935094	0.909072666341584	0.529668259008159	0.928114773324209
Tyzzerella	-0.308449695751082	-0.305522363547613	-0.312542269012176	0.0228096232409989	5.55272556989468	0.00526396788304992	0.496875000070645	0.587054853518002	0.940142480497789	0.533939411259324	0.938365826034137
Flavonifractor	-0.556507860604882	-0.615213884035835	-0.497795528563392	0.31828242445493	4.63494524785155	0.0539783626265037	0.472916667280703	0.428950622241827	0.871402085267458	0.483626892950411	0.890232452003551
Gemella	2.58241000367552	2.73205429436639	2.40696422896921	-0.59738627946914	5.27078435281511	-0.105805931479135	0.453409683518375	0.568224216404614	0.935722008649571	0.599312419318227	0.946763048133787
Romboutsia	-0.550306507356315	-0.495816340623556	-0.641978688721962	-0.112231306557601	4.51896203762939	-0.0209315915681611	0.488541666925825	0.499123371205621	0.909894677368007	0.517996289006661	0.931882018704371
Hungatella	-0.571919489318686	-0.639111500330062	-0.522746935721919	0.087561897439465	4.68840228018719	0.0159802122909119	0.490625000212002	0.553241155406057	0.923363803116813	0.558423411210939	0.917950165950138
[Clostridium]_innocuum_group	-0.563795701839156	-0.569787165129139	-0.550536234899357	-0.0285774759224244	4.87333364342643	-0.00561120914623519	0.496616345729719	0.536707787170948	0.928601124078269	0.561712003280836	0.933809540582526
Rothia	4.6599489494544	4.38075804863219	4.89150548450936	0.626997171590266	5.53614079306924	0.1056115838	0.445601250592449	0.422361445943084	0.925475457070526	0.510822860376739	0.948993144658231
Neisseria	-0.602502341384648	-0.681146388025687	-0.525670357197771	0.24145462415717	4.2078408446368	0.0482982482695684	0.474479167245088	0.530418796636738	0.91272849682294	0.531959155661924	0.920154647453179
Corynebacterium	0.747312363337683	0.913823131198055	0.547994107560283	-0.471077530766274	4.26626809647364	-0.0996059054778833	0.446875001214635	0.49092482076943	0.917617377966795	0.481519628876325	0.935588957257522
Anaerococcus	-0.409916305473972	-0.4167151602496	-0.404938269408031	-0.122029997595466	4.23952433677557	-0.0243805673760292	0.486458333639676	0.468800214446487	0.900602663672692	0.499023673533056	0.924069674253739
Phascolarctobacterium	-0.587042238831711	-0.636759573800771	-0.527725225381473	0.118741409973559	4.56951561060766	0.0211842410811867	0.486458333639676	0.544130468815906	0.913251459221083	0.516700789835453	0.908774294891374
unclassified_Pasteurellaceae	0.0755082823632067	0.193252168331846	-0.0587404790603943	-0.432246033804462	5.65204065122288	-0.0723259034469458	0.463300365226788	0.536165365731682	0.92460146909359	0.549489933541084	0.9386497020839
Epulopiscium	-0.577581293590751	-0.602060899804155	-0.547934841329374	0.0476801316199671	4.59197344564123	0.010191458416989	0.494013534752593	0.548671410178622	0.922631486730421	0.538943584446256	0.922040185639446
Eggerthella	0.287396737577533	0.0965902075042182	0.504855579442451	0.42050559041998	4.7145717861895	0.0715894275458198	0.461218116445886	0.563937512740084	0.934294741854298	0.580866832536284	0.942335217814793
Incertae_Sedis	-0.68765138572329	-0.733149318753562	-0.641386253125984	0.0949077515043451	4.49745904708864	0.0204245536272933	0.489328474993828	0.537162459141358	0.917812262467158	0.543350691623515	0.92614653193659
Granulicatella	-0.366608950778112	-0.543814200497723	-0.207752593904781	0.335263358369288	4.3898370975663	0.0764893271692827	0.465903176203039	0.484923246896753	0.915705837718881	0.491737855479797	0.912353220382541
[Ruminococcus]_torques_group	-0.679309734366856	-0.658631508370934	-0.713347912451257	-0.0406800568807357	4.19198618406477	-0.0082271694308164	0.496095783534293	0.472468781134741	0.91021623894721	0.508750523427843	0.923373015765338
Actinobaculum	-0.593694709702159	-0.565118996403053	-0.629948560853418	0.0336233028245809	4.56759451047048	0.00640740792990793	0.496875000070645	0.545531978872745	0.933053454792667	0.53333028473029	0.929789337156169
Akkermansia	-0.662122277193384	-0.757270294087616	-0.562092250599415	0.145388665482711	4.18219687941251	0.0305055927440121	0.48464341523519	0.49034342344374	0.91299162867073	0.472420155627851	0.913397719005093
unclassified_Enterobacterales	-0.497814402097251	-0.644759860061603	-0.342270207327856	0.43957823032655	4.98756991667355	0.0672678600440014	0.463820927422028	0.505968517085732	0.909043938795002	0.486347545804419	0.899047909693864
unclassified_Lachnospiraceae	-0.535014898416106	-0.613891169081128	-0.433214841416427	0.090408036605953	4.748312880995	0.017404397092457	0.492187500176649	0.560244295412704	0.933293693299522	0.530584682487819	0.928752767418841
Anaerostipes	-0.747016359776212	-0.822256247922482	-0.669260080604654	0.258435215658905	4.40945295674916	0.0501143060649599	0.474479167245088	0.486667301094485	0.899634326600668	0.482337774187621	0.906326145206267
Blautia	-0.572901163889921	-0.464748913093675	-0.673699314182164	-0.210621834420993	4.21610210301125	-0.0474888282372365	0.478396668890635	0.513667503909323	0.897891776306874	0.531444846167877	0.919530182873509
Actinomyces	0.766317186105793	0.783407566827519	0.748771963674018	-0.26811008685117	5.66041786856929	-0.042947212173191	0.475000000566557	0.600138790577887	0.939372169320961	0.626898138015698	0.952905321872848
Acinetobacter	-0.665274313969611	-0.697686256757626	-0.647152312409556	0.0520825510700611	4.1750527550828	0.00935941251020956	0.495312500105973	0.508288373269822	0.910771031275766	0.494955313714256	0.908740500217849
Faecalibacterium	-0.665421517352948	-0.612799791804493	-0.696701153487987	-0.200235555116949	4.19061366344599	-0.0454667267988023	0.480478917672109	0.488556981582278	0.897002892437342	0.536712460795048	0.91964933053218
Finegoldia	0.410253675457647	1.13476654175665	-0.142138132171229	-1.39652523577411	5.34366741228667	-0.232523515169579	0.370119732452843	0.172943105854387	0.757978194304447	0.168439840095499	0.73332331981359
Terrisporobacter	-0.613964588551458	-0.613247828678953	-0.615812492399997	-0.00317951343286804	4.52186794025985	-0.000429208760389666	0.5	0.520240240480587	0.917873198411879	0.535661941696145	0.917657319957056
Collinsella	-0.424327671809754	-0.3055354538874	-0.526736617574357	-0.189221392239235	5.11496652913852	-0.031497632871104	0.483333333710513	0.497842010158253	0.910138555034959	0.50122187034253	0.911062834517412
unclassified_Ruminococcaceae	-0.700814976647921	-0.783816358753116	-0.602009424099063	0.140513445657964	4.29174726342038	0.0278954619844697	0.484122853039796	0.494115759188183	0.913346417870805	0.488830589218517	0.91962550097482
Ruminococcaceae_UBA1819	-0.613664353572028	-0.645319303139856	-0.579591114806973	0.130017638002987	4.34336984088932	0.0261808901949571	0.486458333639676	0.516814976372588	0.921319157326512	0.51947260653692	0.922834770449098
Negativicoccus	-0.0729038381099532	-0.138403116217573	-0.00296024442114806	0.165528230047844	4.79259396857774	0.0267434880537022	0.483333333710513	0.519500855064707	0.932572541797136	0.52092153065738	0.936229909208479
Fusobacterium	-0.738334595606083	-0.673585944388057	-0.820610974438711	-0.249850166847258	4.42856794413379	-0.0504666428492286	0.472670484741859	0.529413069000373	0.913241004991009	0.514374778401676	0.913092141729401
Varibaculum	-0.268376915586656	-0.427677235735943	-0.13640053158482	0.303199653026117	4.56863490480285	0.0552243426911175	0.46954711157	0.571140421752671	0.936042280830092	0.546939239699829	0.937125718690767
Anaeroglobus	-0.694411628374274	-0.823693738009251	-0.5831496482949	0.222281820044832	4.41603297545396	0.0450506745839558	0.475793857913864	0.520249408526644	0.919331620947623	0.530983749331841	0.920106224626545
Peptoniphilus	-0.206689509181942	0.156581790550735	-0.553901529365196	-0.784704980865179	4.79090454172155	-0.141051506923318	0.420093703049037	0.41144173568104	0.857351268051409	0.413701308423293	0.865246420558157
Coprobacter	-0.647969535850001	-0.637618168569658	-0.658016963913811	0.00531593493908833	4.63716987729273	0.00162261468481356	0.499739718902286	0.506193921445474	0.904628066160728	0.510654687561074	0.917974716524609
Roseburia	-0.655122893625811	-0.782467681650776	-0.500311359687085	0.247938842448328	4.50190923420658	0.0529399403090206	0.475520833888029	0.4718272475539	0.878734156220848	0.476427486714022	0.891388760208415
Cronobacter	-0.745484955235855	-0.842944082226538	-0.669156257050757	0.162131132752443	4.46929421949011	0.037050800225326	0.482291667067477	0.502409716754947	0.905381931598275	0.498029606935046	0.920706623321326
Dolosigranulum	0.268355162875202	0.301761855184827	0.244340180903226	-0.100654791059168	4.54813154216399	-0.0211492916836555	0.491410723775489	0.53063801624992	0.921951580907703	0.5560849431023	0.94037295069991
Atopobium	-0.219615587325316	-0.607064727056398	0.22441154705774	0.97872428184463	4.48346273922742	0.174010408560968	0.406559085996967	0.324445401320924	0.810424452282832	0.309603308357227	0.788583830151619
unclassified_Planococcaceae	-0.586784539574844	-0.521189372575455	-0.649037851356557	-0.174427122650951	4.46425682496392	-0.0312410048454598	0.482040604258245	0.486622634222408	0.923108409130149	0.513230254329059	0.933687086669597
unclassified_Yersiniaceae	-0.695936982545451	-0.631254718713774	-0.772624879761851	-0.246672857118575	4.3416524907516	-0.0462187076765276	0.473191046937184	0.510239350768211	0.89820992047991	0.535760055224788	0.907925529121274
Prevotella	-0.507876231592983	-0.562095574131065	-0.438258664231049	0.184041958287357	4.21698207194827	0.0336508006833067	0.479166667138436	0.481729880999364	0.906767610161016	0.504794769411625	0.914403414862748
unclassified_Bacteria	-0.742729729957197	-0.702241742962569	-0.788152448192823	-0.0148928416211644	4.02290284129383	-0.00306524041858564	0.498437500035322	0.55135112823549	0.931781221806605	0.571515407135024	0.938966135244989
Clostridium_sensu_stricto_13	-0.596376679957803	-0.625235986815252	-0.562546590506353	-0.1102376870027	4.35144019963657	-0.0233147551923344	0.486205101821385	0.510113981932599	0.91250784631248	0.512623955585804	0.91382060885428
Hafnia-Obesumbacterium	-0.716713944304716	-0.628546699686066	-0.811919438844843	-0.111008299276006	4.49922029508677	-0.0230302763519005	0.485937500318143	0.492288571171052	0.891998419080763	0.490367258106516	0.901559630612881
Scardovia	-0.466581753318467	-0.38573020396924	-0.545780584229558	-0.339240660056231	4.79186558564719	-0.0600172719382384	0.470588235960603	0.514365676741433	0.913063284042571	0.496792419671381	0.921317090529936
unclassified_Bacillales	-0.68397265580036	-0.502875002599138	-0.842599673844963	-0.309830389675348	4.60194235819284	-0.0638942366120919	0.466944300593575	0.494264250163223	0.91434839504022	0.503625125049944	0.907778648464
Megamonas	-0.67040678016479	-0.63180148031687	-0.702153613857513	0.00952143219220591	4.39971783579216	0.00449741490955785	0.498178032316001	0.50474107739246	0.904026933897674	0.494126468716751	0.912089350431034
Dialister	-0.657076201695797	-0.725373784462019	-0.599027031523205	0.182386311015076	4.16059001814474	0.0367240718284434	0.483602290844405	0.532079966903955	0.901780888775707	0.543206445547739	0.900354096817319
Dermabacter	-0.550818739241651	-0.524486349389894	-0.5708139654758	-0.15280898857982	4.58500198413927	-0.0262681865749155	0.483602290844405	0.515363465648078	0.899377556879079	0.512867409529388	0.905890233948032
[Eubacterium]_fissicatena_group	-0.581101478947576	-0.5906138984882	-0.567370244278767	-0.0310838066160288	4.18270669082931	-0.00700736431383106	0.496354166749087	0.454411296810678	0.88875831794003	0.467363193456183	0.897380239422873
Faecalitalea	-0.615547600964788	-0.650251936115669	-0.574539763227253	0.00488955527429713	4.52037508855992	0.000596419692315844	0.499739718902286	0.517698609171015	0.910632832026378	0.552183252009455	0.921175377954094
Trabulsiella	-0.63879876256196	-0.692837098927677	-0.620366518863003	0.110820899253923	4.49284816959283	0.0213323052992891	0.488287350603007	0.510078405919207	0.909752485374322	0.513729781021387	0.918843285037726
Serratia	-0.572051694930579	-0.604192358240284	-0.527831761044998	0.0721604017620034	4.44832789478189	0.0141854921945885	0.492451848166327	0.536082424047717	0.913854540105437	0.527034858812727	0.911923779236728
Lysinibacillus	-0.662260966158021	-0.553645834634157	-0.761245234475619	-0.351197471206778	4.33002858529548	-0.0720284626633097	0.461458334209799	0.488619251004939	0.908967447645909	0.524143333005879	0.917405396655293
Ezakiella	-0.77997349240951	-0.802193655173812	-0.759116374506624	0.0395739858175101	4.3497721983515	0.00823453230904485	0.492708333498201	0.491781452621129	0.903429116326907	0.49224821730117	0.905996723584224
Cutibacterium	-0.198275064117118	-0.0863327508196257	-0.285988587276999	-0.153814179117396	4.16973345643451	-0.0338155299836617	0.487246226212192	0.507521153823034	0.922022792020636	0.530769401331967	0.92632423198467
[Eubacterium]_siraeum_group	-0.738453425502046	-0.805823909304001	-0.664687818514314	0.0179889436279757	4.3115411482269	0.00426586331471528	0.497395833392204	0.512482523500617	0.923106037617055	0.477706946445893	0.917985002676162
unclassified_Bifidobacteriaceae	-0.64745036150787	-0.498679678589275	-0.771291580943324	-0.247193722256028	4.22399076796346	-0.0490772825575429	0.474232171327845	0.481467222715301	0.90209123457596	0.50049743487203	0.909259467846945
Paludicola	-0.663640144005265	-0.691647436436732	-0.634548085959324	0.0437018408319263	4.22022837363912	0.00928748254582317	0.494791666784417	0.511565653955023	0.918183838622954	0.516091372210834	0.925815124194568
Saccharimonadales	-0.62429433801463	-0.574072248464828	-0.677904232142458	-0.0956269409027684	4.21466785189608	-0.0185886424462065	0.490369599384656	0.537686834381712	0.931627539290494	0.555236038679848	0.940176550461658
Sneathia	-0.639170851488473	-0.575291187421346	-0.684760674661227	-0.0694516182363802	4.35262176103431	-0.0142691166459414	0.492451848166327	0.51469240973296	0.922683744322337	0.534356495209451	0.941221364597926
Gallicola	-0.733604088912412	-0.748634565201564	-0.703738788858857	0.143485416862303	4.16592551775656	0.0274738258291143	0.483854167032034	0.490667176924714	0.914104726543116	0.505987589711961	0.933301473093995
Adlercreutzia	-0.683424291358805	-0.771785690649044	-0.622255898901019	0.180467364332299	4.18719406857433	0.0384076101063842	0.47864583381694	0.494670670663727	0.907078592118943	0.494645052065041	0.914159780397098
