featureid	rab.all	rab.win.S_M01	rab.win.S_M02	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Bifidobacterium	11.5117419353799	11.4855682563753	11.5428642774839	0.0126901517383029	1.66750570714475	0.00370264612896711	0.496354166749087	0.637870624334785	0.952629093967293	0.780762127978312	0.968284566877479
Escherichia-Shigella	4.89638179175026	4.30772332080969	7.79135226111783	0.491649612886367	8.21414571565143	0.0596599258033672	0.464341489617273	0.588489468208147	0.945702802704051	0.644706741139659	0.955674914701015
Bacteroides	2.07202230691521	1.99615420495643	2.17346813555711	-0.137942631030581	8.06669349535868	-0.0169436659234832	0.489849037189241	0.763264463197661	0.960260952555318	0.758705061184911	0.965985822758617
Enterococcus	3.62275955836031	3.61840945765953	3.62924997444502	0.307113023251806	6.91448845177146	0.0369025277228543	0.484122853039796	0.769500606057178	0.961228775798477	0.79674361429808	0.969661587118942
[Ruminococcus]_gnavus_group	0.65734096657824	0.184580531867861	1.41187833533838	1.35540415295532	6.88340725348435	0.179596237965462	0.404166668915657	0.284904930517871	0.890822525329752	0.260497023152184	0.877490872957843
Streptococcus	9.77044907610143	10.0310114734109	9.28261983938586	-0.501944292424867	2.17684599911727	-0.236724516666249	0.408333335477585	0.210824735346102	0.899264188997419	0.218529874205799	0.917620386755376
Staphylococcus	6.1051049642063	7.28276010013002	4.96288993269093	-2.38597013661328	4.66606751603359	-0.439025276210358	0.282665284551943	0.00630611547526892	0.327070668581561	0.00374393595135579	0.256906307760037
unclassified_Enterobacteriaceae	6.06757705143553	6.30168382690137	5.88282776006724	0.755789129648004	7.952681618833	0.093297051514488	0.448958334499312	0.536937941857432	0.942980889771696	0.510416513185371	0.949368183600305
Veillonella	6.07320136319161	5.69948309263723	6.45257652251963	0.410378061202176	4.62083700804753	0.0873933403777998	0.462500000852505	0.662098012015761	0.952513352778195	0.611453689555809	0.953664754591534
Haemophilus	4.59224817104233	4.61359363452167	4.57954523082555	-0.615879221136849	6.08707320721606	-0.0922784348206056	0.464341489617273	0.53179908580454	0.93778650829414	0.572216391229673	0.953007466892298
Clostridium_sensu_stricto_1	4.29238462370763	3.63588670043214	5.16453460906577	0.00958012640357309	8.1183543052728	0.00168309291811916	0.49947916667844	0.782825781677285	0.964448020487144	0.846588433629985	0.974351391150675
Erysipelatoclostridium	-2.3763740633953e-05	-0.0359566664629574	0.0518973871804196	0.252947993419848	5.56280234147297	0.0412996411784253	0.47239583395925	0.426528519853123	0.912058462074226	0.549780212570014	0.934274289606779
Lactobacillus	3.87884736299812	3.53468880776778	4.90029174228022	0.967789321796635	7.14705422426627	0.130070057592004	0.447683499372525	0.585385630906119	0.946719415394145	0.545139429646571	0.950134234328126
Lachnoclostridium	-0.188848643815052	-0.111013334311621	-0.249553141622625	-0.12134146228482	6.10294301939878	-0.0144441495816436	0.492187500176649	0.64055122167295	0.950857831959334	0.587275368434695	0.94954764200251
Megasphaera	-0.409216633519983	-0.224486154005176	-0.530358236521543	-0.299541577463011	4.51824506855779	-0.0577233114059125	0.464862051812523	0.448282188062717	0.878344238806719	0.461574342246566	0.891863464058431
Sutterella	-0.103539014273461	-0.144404188929144	-0.0699941803417152	0.00504385532892559	6.14914084659695	0.000540959548561391	0.498958333356881	0.623191282713064	0.945276853670847	0.616564353922576	0.943557069386066
Intestinibacter	-0.225591397228358	-0.39722456275111	-0.0387979823786084	0.469748009508242	4.92279457008138	0.0827054990137277	0.451041667784113	0.478281470166781	0.917607534544049	0.526378039302429	0.935379869124569
Parabacteroides	0.0325463364074805	0.0724068956822634	0.00101660140668081	0.055089151807346	7.71929946571853	0.00742990961321875	0.494270833462862	0.688853406352654	0.956169049579142	0.605572408677038	0.94716681437983
unclassified_Erysipelotrichaceae	-0.587782454839622	-0.709343117278873	-0.466025294881707	0.337409948943438	4.39149921858409	0.0601648119666531	0.468505987179416	0.501790049236	0.918169801065047	0.494400472120745	0.923237862568358
Tyzzerella	-0.30440799520549	-0.26601074853879	-0.34171940859588	0.089566247145962	5.70834956597292	0.0113755983910429	0.491410723775489	0.620797890713334	0.945039897882748	0.565110965763404	0.940674778357973
Flavonifractor	-0.621953226101714	-0.727971072206881	-0.512651497321292	0.33142194775417	4.63376897177945	0.0604042907087346	0.464341489617273	0.410527208188731	0.892885952352092	0.449045060815809	0.915607204486768
Gemella	2.6218753445349	2.78479521505846	2.41914036183908	-0.539391526094204	5.18671728584602	-0.08906785100961	0.457812500960512	0.550281697996195	0.941374094443087	0.57401379312287	0.949394331517741
Romboutsia	-0.535579093752071	-0.498639177475482	-0.580847723267543	-0.0774729240185605	4.47987850453005	-0.0145327123126807	0.490890161580072	0.601261482063295	0.934008620604915	0.551617106166507	0.940155995663378
Hungatella	-0.610916782657647	-0.655202673117404	-0.570880997210883	-0.0116564013964764	4.62668181720553	-0.00150844769225085	0.498958333356881	0.546882271484647	0.932535046126733	0.525630739723494	0.931453073603123
[Clostridium]_innocuum_group	-0.642614684422824	-0.580781574757508	-0.704673616960229	-0.168508654390097	4.71663945450421	-0.0301590118627323	0.48464341523519	0.518045453685368	0.923938962165259	0.542515648706739	0.940770697371226
Rothia	4.65719645115287	4.46290517177761	4.816668733215	0.537029912254606	5.58119326581232	0.0911452250626693	0.452368559128154	0.477404224373967	0.931143381617394	0.541517810305364	0.952000966224474
Neisseria	-0.649400167066621	-0.765934388642975	-0.530768847799528	0.248682913940762	4.28018998612694	0.0561785516569302	0.475793857913864	0.544221303748493	0.931911818898993	0.514390797531905	0.932832625616716
Corynebacterium	0.714929284371376	0.897861999340721	0.526824697802547	-0.399851956445704	4.25831953074934	-0.0772330572800974	0.45601249449405	0.520246018265941	0.921034323639262	0.551553193369331	0.934572388610841
Anaerococcus	-0.451912209974546	-0.3838543730319	-0.511034917138704	-0.133517936800629	4.41484592259501	-0.0218918039289018	0.48697916696121	0.497675801841157	0.913157435238432	0.501292306173425	0.929521730723291
Phascolarctobacterium	-0.634642504268026	-0.663499045295881	-0.608559775276652	0.00655898053208226	4.70744561275314	0.00110510708770452	0.499219156706857	0.579585274079484	0.930493172603934	0.564397601034691	0.942742440968673
unclassified_Pasteurellaceae	0.091547775311331	0.186153728654093	-0.022980515306835	-0.376641494268303	5.62642329386953	-0.0598224705443746	0.465903176203039	0.538547902355758	0.93450005624744	0.574456522912924	0.946663576996841
