featureid	rab.all	rab.win.S_M01	rab.win.S_M02	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Bifidobacterium	11.5120290157963	11.4739108114228	11.5534690450757	0.0179645780151265	1.66384135497188	0.0051292915674284	0.494013534752593	0.647983279227617	0.941605676152231	0.75423334024011	0.959584161556439
Escherichia-Shigella	4.85823826247448	4.3207991877999	7.75702667191459	0.522659253220131	8.27442687592679	0.0642640207183183	0.459375000924456	0.568660836159463	0.935322007454029	0.645399443749523	0.94795514005049
Bacteroides	2.05922227970522	2.02272185993353	2.11205458657872	-0.0926309110412493	7.99654465488975	-0.0113507751876181	0.494013534752593	0.742618014042287	0.951381116287008	0.735332748087783	0.953931662000439
Enterococcus	3.58229160512387	3.64041113509902	3.5346516716561	0.193317494897972	6.87645513349342	0.0280716585262793	0.48697916696121	0.756239702567343	0.954166174904339	0.803151557098206	0.963324174903338
[Ruminococcus]_gnavus_group	0.699439321296787	0.228125420192539	1.35371018925045	1.44018110309782	6.93214562131888	0.196357609272724	0.395627279923993	0.271418049137905	0.863779044196599	0.264147623954947	0.835758277219308
Streptococcus	9.78653575214447	10.0405753189855	9.26866187411872	-0.528266839668977	2.22808570495126	-0.228419492576028	0.400832901862591	0.224585026650957	0.879535770623814	0.23904317966533	0.888742442888691
Staphylococcus	6.11197192536269	7.25819606616791	4.96623478819475	-2.35638026606303	4.54488679606674	-0.457408749994542	0.281250006115527	0.00679103972073769	0.338312967366836	0.00416066135011992	0.267788687782551
unclassified_Enterobacteriaceae	6.0930651897278	6.29440183901642	5.95710556212616	0.760233829657756	8.09361007291141	0.0916474885140169	0.445833334572345	0.520686978326208	0.927685445474679	0.493496482288452	0.934205095014751
Veillonella	6.0823391200536	5.68832028794721	6.46111846644464	0.32652214618814	4.65673405179846	0.0587801025161221	0.470588235960603	0.657787888014555	0.946010247310391	0.609740107681204	0.943690052005791
Haemophilus	4.57815618031132	4.6020807722149	4.53997620083685	-0.761486512790247	6.01707208708991	-0.117365493959954	0.453930245713496	0.534511847205701	0.929951257326727	0.559369861461424	0.939985689528603
Clostridium_sensu_stricto_1	4.2741038589162	3.61238711500508	5.20817087953371	0.0505908254220619	7.92875414158139	0.00703760559356763	0.496095783534293	0.776064160443715	0.958467845558668	0.843397229982845	0.968869966820204
Erysipelatoclostridium	-0.00252514973612517	0.0345377079168347	-0.0390622331898953	0.240519765292555	5.50832929264436	0.0372799634120164	0.477355544499916	0.445465951500598	0.875441848283097	0.526990750603834	0.913428651135687
Lactobacillus	3.85950225760029	3.58205496183885	4.87814663566358	0.832320945271847	7.12643351134616	0.106517752045242	0.453645834390282	0.559379469035637	0.926344566301692	0.540405420153798	0.935843470937242
Lachnoclostridium	-0.153319265937021	-0.146943805302501	-0.15844827470864	-0.00724980577618872	5.90095160352266	-0.000709341532068871	0.49947916667844	0.621918471999433	0.936867878788467	0.578305432161257	0.933305369355936
Megasphaera	-0.379506233730335	-0.273968358092334	-0.477377874243236	-0.350439997649721	4.20967250159046	-0.0690241842037303	0.46197916753115	0.484518523429025	0.890258872650552	0.496494427337943	0.90654192629464
Sutterella	-0.153693597844969	-0.130994669758127	-0.17392422465673	-0.068305861925861	6.07198113904633	-0.0126010113860133	0.494791666784417	0.612204835313576	0.934418911498338	0.61957678563028	0.934927339736561
Intestinibacter	-0.155842112396019	-0.286836078755445	0.00627966876763963	0.391309222048676	4.94001116635335	0.0713215881927539	0.462259240836326	0.463503736952553	0.902102398950058	0.515011343987379	0.918468346308
Parabacteroides	0.0482996699601772	-0.0237749273460421	0.116091484416073	0.0540035213138337	7.54270851084431	0.00600595617558087	0.497136907925146	0.679424363619356	0.946275080953821	0.603584067559943	0.940798766873444
unclassified_Erysipelotrichaceae	-0.527142990486888	-0.672993727455627	-0.396195612533819	0.25858540318216	4.3376050354689	0.0466666811085809	0.477083333852469	0.521420241859821	0.893562673106522	0.528491060291713	0.910067834627962
Tyzzerella	-0.274556696613284	-0.359353335736831	-0.206216061455458	0.102957101812879	5.54054250076449	0.0178595057221955	0.490625000212002	0.543226166119126	0.930815402470293	0.497909232277216	0.925719597809809
Flavonifractor	-0.598256854797176	-0.756943508068102	-0.416518785947743	0.350631369358184	4.75584359189496	0.0637864375321786	0.468229167387777	0.418531378862285	0.868473168201429	0.442137546351765	0.892416551874718
Gemella	2.62314949155319	2.78757408456602	2.44946910323154	-0.427884621084023	5.14456442609967	-0.0782737121308103	0.463300365226788	0.589421360534831	0.932795113871933	0.615716632728837	0.945791133555184
