"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"K18567",7.19339448759197,-5.52499513252958,1.00053718564431,-5.52202877794257,3.35107585429532e-08,7.75068948233209e-06
"K19129",12.0078182506761,6.9977989807245,1.26841089925126,5.51698111775552,3.44872472022028e-08,7.75068948233209e-06
"K24872",8.07799153892387,-5.24424471542627,0.953944008633125,-5.4974345118437,3.85356351579797e-08,8.35122264780789e-06
"K20338",6.41285516300582,-5.35176430388594,0.976029033882986,-5.48320195209228,4.17695722391474e-08,8.70959047426785e-06
"K19576",6.85095405937487,-5.31672929418681,0.972107412650412,-5.46928171208052,4.51863052781197e-08,8.70959047426785e-06
"K00805",7.40283600107931,-5.67487507915307,1.03806262383911,-5.46679453515575,4.58246699937664e-08,8.70959047426785e-06
"K22136",7.69103933396353,-5.99828329821514,1.09730347124282,-5.46638505701745,4.59306023692438e-08,8.70959047426785e-06
"K02497",7.65952127697323,-5.53524406705683,1.02801128786458,-5.38441954130176,7.26788046363154e-08,1.33640905010049e-05
"K23120",8.2246154056946,-5.50593720631919,1.02764444016683,-5.35782318388774,8.42306104327928e-08,1.50326865913584e-05
"K21454",8.24403575825004,-5.66425599959232,1.06118500842994,-5.33767058014964,9.41483131368189e-08,1.63226275461205e-05
"K25619",8.90055254035335,-6.21422233239194,1.16636644511988,-5.32784731453179,9.93836131029701e-08,1.67516601196895e-05
"K12520",22.8660130470337,7.14236634674306,1.34318504826018,5.31748500029427,1.05211354783987e-07,1.72546621845738e-05
"K19079",7.61580723787078,-5.72457917148598,1.08043354292296,-5.29840933668067,1.16815854936664e-07,1.81885677617784e-05
"K06347",7.91839201752536,-5.30275138398935,1.00084458123211,-5.29827655904504,1.16900814553289e-07,1.81885677617784e-05
"K19974",30.8056863679868,6.92608041755391,1.31064028879894,5.28450138206946,1.26047597649204e-07,1.91214205633843e-05
"K25187",29.6758608892258,5.95035553689638,1.13402606512475,5.24710649948051,1.54506592402398e-07,2.2177804247786e-05
"K19127",7.9846907746108,8.78313832862277,1.67428553048099,5.24590230801288,1.5551929737264e-07,2.2177804247786e-05
"K06418",9.4373608087717,5.63227246320223,1.07404790867303,5.24396762725492,1.57159786198879e-07,2.2177804247786e-05
"K09822",10.9812751641684,-5.7044138363874,1.09018145804712,-5.2325361014724,1.67199984074507e-07,2.30583978037298e-05
"K09763",7.40641362804151,-5.37528977280252,1.03597149630895,-5.18864639804672,2.11828194131599e-07,2.85638551553453e-05
"K15518",8.93837384544288,-5.08935081968114,0.99069043630344,-5.13717568393111,2.78898203756129e-07,3.67903108780911e-05
"K12551",6.60927344764801,-5.20283395405903,1.01431259863676,-5.1294186437708,2.90638343471126e-07,3.70233912308166e-05
"K13714",8.42991639117347,-6.1344433501876,1.19626903155471,-5.12797973396926,2.9286795963731e-07,3.70233912308166e-05
"K23734",6.08022435402804,-5.27052927853851,1.02956082874384,-5.11920144142338,3.06832090240796e-07,3.79970841547174e-05
"K08255",7.3118118100418,-5.3554161080026,1.05190504347342,-5.09115926502156,3.55880937463906e-07,4.31897105706196e-05
"K15359",113.127462050948,9.9339985712396,1.96508786252624,5.05524397187455,4.29840920039721e-07,5.11426412313926e-05
"K18906",7.27285239687779,-5.33819061325872,1.05775441154782,-5.04672025470194,4.49458690038774e-07,5.24483717529862e-05
"K18704",23.7358595323312,-5.22488525934818,1.03695646523699,-5.03867369027307,4.68768899648689e-07,5.3669616661665e-05
"K02347",7.50942012308307,-5.96496845251777,1.19529495100381,-4.99037367095745,6.02626017227734e-07,6.77173087507017e-05
"K09813",13.5203032690161,-3.4928961975818,0.702715857870396,-4.97056692041523,6.67574145288243e-07,7.3651634792892e-05
"K22135",7.50967551508058,-5.38198434173743,1.08583776559524,-4.95652712796107,7.17643513788868e-07,7.77618007441224e-05
"K00728",60.5074712118436,-3.19827903120185,0.650284572093191,-4.91827604168274,8.73097327417212e-07,9.29465716275025e-05
"K03279",48.4944193577353,7.56655271650244,1.5632359792228,4.84031382150271,1.29634253763109e-06,0.000135624250316301
"K26138",7.9894446290894,-5.25416974921846,1.08840672019117,-4.82739554226165,1.38330203661112e-06,0.000142269097595869
"K02826",6.56340805856304,-5.30303095444684,1.09967875236761,-4.82234556503836,1.41879869926877e-06,0.000143487841786049
"K18967",6.49066671637256,-5.61159480419698,1.16545189254382,-4.81495189985799,1.47235350783195e-06,0.000146462968615152
"K15669",20.4982893204885,5.79260774168299,1.20728932687049,4.79802779065271,1.60235550782516e-06,0.000156824084217469
"K18934",6.16645021500195,-5.82145724285447,1.21564606921454,-4.78877642948812,1.67801299263005e-06,0.000161621949829828
"K22409",7.09707715400453,-5.42941678144763,1.13508584910677,-4.78326532369352,1.72470225934894e-06,0.000163523332964521
"K03206",7.28115056817211,-5.24405384332169,1.09813570005554,-4.77541513590395,1.793369087148e-06,0.000167417901858678
"K16937",22.5910469523668,-3.22001362844582,0.675123487314288,-4.76951800515099,1.84667237928422e-06,0.000169781939356009
"K22026",10.8458253382643,8.4776768019233,1.7820249139392,4.75732787774736,1.96172399198974e-06,0.000177667778856623
"K11476",8.2494992739584,-5.13990745519175,1.08570367333841,-4.7341715621051,2.19951623286695e-06,0.000196274477956422
"K03366",76.3113993405145,-3.59454475128831,0.760664985576678,-4.72552939789019,2.2951662589974e-06,0.000201841577675308
"K10979",18.6187185201225,3.91477233715763,0.831485652637185,4.70816582912926,2.49955722807409e-06,0.000216675903713622
"K12204",11.1666469694137,9.63842367615898,2.05087084420996,4.69967365491118,2.60577562016847e-06,0.000222702062861723
"K15856",14.9951656194437,6.05058125303452,1.28957392161529,4.69192277512538,2.70649294382536e-06,0.00022544130305162
"K08258",6.26343074735755,-5.84179820290892,1.24518850330403,-4.69149706041139,2.71213169458936e-06,0.00022544130305162
"K02479",6.63865477401094,-5.44026357963204,1.16061331161728,-4.68740408642324,2.76692304593558e-06,0.000226887689766717
"K24873",5.12423219325367,-5.54504584082036,1.18458353423829,-4.68100870943301,2.85466809930565e-06,0.000230961680354489
"K13655",20.6591431638124,6.69711509724562,1.43677951378275,4.66119890560903,3.14372719813933e-06,0.000251001797872493
"K01430",92.0501054550869,-2.38631175483587,0.513430614578717,-4.64777846719153,3.35528972884852e-06,0.000264414260709777
"K00166",4.56341240299456,-5.35390111699168,1.16185908156128,-4.60804688103588,4.06469029060783e-06,0.000316212060043696
"K02829",4.91386867006132,-4.83073482049401,1.04971423203211,-4.60195229623811,4.18549080097447e-06,0.000321488078231811
"K00958",4.94512700104434,-6.39331559139303,1.39387732030019,-4.58671326255323,4.50278425264538e-06,0.000341536185563152
"K19077",7.06788655926438,-5.74297815827962,1.25464844486415,-4.57736044051882,4.70879726780997e-06,0.000352752861988529
"K08152",9.58580907611561,-5.04402159422942,1.10325904092103,-4.57192862885449,4.832555523491e-06,0.000357609108738334
"K02250",19.5527507701963,-3.70216356935569,0.810216240513466,-4.56935245707921,4.89233436085654e-06,0.000357670902429849
"K23786",4.9861221298735,-5.36281707836497,1.17570842788422,-4.56134952440188,5.0825893805993e-06,0.000367156575731864
"K23448",7.11203755972996,-5.21303120265502,1.14632790784162,-4.54759163324432,5.42632965015732e-06,0.000385323273634778
"K11442",6.61214742856394,-5.44233911924933,1.19710570304587,-4.54624775857473,5.46107474169264e-06,0.000385323273634778
"K22109",7.2763931722839,-4.93480797756566,1.09765354776912,-4.49577918970442,6.93156406637637e-06,0.000483456675342205
"K12553",5.54812009908357,-5.26755507316448,1.17613244628363,-4.47870908570631,7.50957926906592e-06,0.000517819625053318
"K11693",7.32819720840858,-5.65067875602755,1.26774975671389,-4.4572509094181,8.30174141878133e-06,0.000566010864372642
"K23447",5.05337444964636,-5.23718296928483,1.17731200097208,-4.44842400736644,8.65026424319127e-06,0.000583220038085384
"K11694",4.70149979529511,-5.13122679687406,1.15454766247649,-4.44436116727101,8.81534104891261e-06,0.000587818565767052
"K21285",7.29252769864342,-4.7542325443647,1.07037992901846,-4.44163087841559,8.92796175709197e-06,0.000588857303717762
"K12205",9.39067865833167,9.41107721044241,2.15580639923713,4.36545564285026,1.26858044164807e-05,0.000827714636550591
"K18935",6.22545023503816,-5.33825902866528,1.22549449978682,-4.35600406986232,1.32458314205147e-05,0.000855060692124292
"K25617",6.43315238420347,-5.40311955984121,1.2421239050683,-4.34990385242133,1.36197235593537e-05,0.000862036172050168
"K19540",27.5128003075943,4.87736137662161,1.12133315200071,4.34960954103544,1.36380145874779e-05,0.000862036172050168
"K10002",34.898614110266,-3.75436736708517,0.865501236622115,-4.33779549725167,1.43918969210893e-05,0.000900309592960516
"K19422",16.5606215843926,4.86700488600843,1.12369426795251,4.33125363794606,1.48262773581191e-05,0.000911165521020564
"K15598",35.1218175305269,-2.92070208662101,0.674422961044402,-4.33066822354039,1.48657525677383e-05,0.000911165521020564
"K02525",115.268867439961,-3.13179061872381,0.724043263560154,-4.32541917913117,1.52242080463142e-05,0.000923804944250345
"K25213",6.257225521131,-5.44876683446387,1.26284659082426,-4.31467042319642,1.59841185824116e-05,0.000960313183743301
"K25677",21.4726290662392,5.22798667465788,1.212772940517,4.31077120868908,1.62686162515956e-05,0.00096782317073218
"K11695",5.32100833941725,-5.21220362164769,1.21912442525735,-4.27536641352045,1.90823193327131e-05,0.00111511052068905
"K00680",6.05539838071204,-5.06029394385826,1.18368884289962,-4.2750203942637,1.91119799195223e-05,0.00111511052068905
"K05602",18.2509576836036,-3.33261894492161,0.783915172100717,-4.25124945086971,2.12581234404706e-05,0.00122851707654072
"K15521",3.57798339015041,-5.29904939660276,1.24838315480725,-4.24472997428497,2.18856808696503e-05,0.00124894117073749
"K01046",99.1921256881588,-2.56017497518791,0.603341677637369,-4.24332525015232,2.20231880799128e-05,0.00124894117073749
"K25678",29.2056820800952,4.84885403143675,1.14473155564296,4.23580009438394,2.27739322484001e-05,0.00126783184533576
"K05565",18.7415664552153,-3.59474934650616,0.848659348271224,-4.23579773654636,2.27741712494394e-05,0.00126783184533576
"K17734",14.406365577628,5.34081355211123,1.26461876796253,4.22325975812931,2.40794023911579e-05,0.00132830739735951
"K03451",4.85368239885333,-5.46550189665748,1.29724525916238,-4.21316004668733,2.5182249109125e-05,0.0013766296179655
"K13572",10.5895223340069,-6.75901572399386,1.60584793346053,-4.2090011035033,2.56502136190866e-05,0.0013896919307198
"K12552",5.68641687798716,-5.305396790906,1.26795720180964,-4.18420809735068,2.8616188726364e-05,0.00153666401054493
"K07651",5.69210121389076,-5.70397469630112,1.37148831189649,-4.15896704829638,3.19690009083885e-05,0.00170164822379036
"K05571",23.0948708236048,-3.85942646933924,0.929171766065677,-4.15362004129863,3.27256408806964e-05,0.00172434063331229
"K11601",4.89578733163111,-6.23240062867589,1.50107352819901,-4.15196225341042,3.29636640514545e-05,0.00172434063331229
"K25072",5.10651677852567,-4.82886661399708,1.1661755319719,-4.1407716776838,3.46139372988272e-05,0.00178526925516455
"K22933",25.3799729807011,5.79489682542675,1.39970283427449,4.14009079893763,3.47168378558697e-05,0.00178526925516455
"K00336",20.857618544098,-3.69419307409574,0.89297526080194,-4.13694895732963,3.51954361326727e-05,0.00179467148279881
"K09834",19.3423908258695,2.8490535554016,0.689781637922112,4.1303702487414,3.62179462894764e-05,0.00183142081737119
"K19170",46.7447519026934,4.31125245966139,1.04519807637208,4.12481859383621,3.71027076956448e-05,0.0018606547958444
"K12984",61.3455496772763,-3.50723881932835,0.852805171372005,-4.11259093760637,3.91243277384454e-05,0.0019459542681712
"K14587",28.968603747514,5.7024569687124,1.38894845944867,4.10559292529539,4.03279123030841e-05,0.00198951034028548
"K25212",6.67353848372668,-5.56193616684465,1.35800093942758,-4.09567917470594,4.20932525119075e-05,0.00205985367937302
"K01616",16.4999787910475,-3.31380677691006,0.809700382253282,-4.0926333364055,4.26501848421465e-05,0.00207041057297716
"K25211",5.72308550279343,-4.91272487885763,1.21051628077355,-4.05837158647571,4.94160941474416e-05,0.00237981634354505
"K02075",38.6611840957175,-3.49946061493894,0.864461093879036,-4.04814125206729,5.16259884245051e-05,0.0024666653366921
"K07441",38.5663669456285,3.24929346111021,0.805088220195703,4.03594709200982,5.43824713469023e-05,0.00257806903228909
"K00117",16.4850935179767,4.36384321110914,1.08259373781535,4.03091488402223,5.55601627929529e-05,0.00261348114595068
"K04782",37.5401064452911,-2.54201944303888,0.631184952608556,-4.02737649643459,5.64026772279585e-05,0.00263270342630194
"K10850",5.65241289422839,-5.31055355751679,1.32937834306438,-3.9947646095056,6.47585598877036e-05,0.00299965604121057
"K08170",46.996888072768,-3.81074567384187,0.955178706282526,-3.9895630511624,6.61951222393502e-05,0.00304296971021498
"K23122",6.55953196983828,-5.6298331091628,1.41363646948358,-3.98251829992718,6.81888724909016e-05,0.00311105322011121
"K26252",19.5954805027618,-2.76404595682219,0.694735731912417,-3.97855735621015,6.93346864197547e-05,0.00313972296414232
"K06994",104.700529351548,-2.64687387446486,0.665918134800408,-3.97477367883696,7.04462135141623e-05,0.00316642684151064
"K19080",5.56052901604725,-5.38469149759426,1.35588515240221,-3.97134778565444,7.14671574091439e-05,0.00318869640557857
"K11004",6.47336795293961,6.38636198109205,1.61286654679272,3.95963447427916,7.50645671587585e-05,0.00332475761692954
"K21030",29.7698255716844,-2.60673824868006,0.65926347399722,-3.95401588514375,7.68503038498232e-05,0.0033791858243531
"K02778",40.1360632845273,-3.67310874422274,0.931848576763269,-3.9417442230594,8.08912129590664e-05,0.00353127971392529
"K05569",45.2420516875689,-2.52441797899324,0.641269673397418,-3.93659342351088,8.26464543983456e-05,0.00358213346635115
"K09145",10.2643925390271,-3.92906933482199,1.00062255468085,-3.92662479617521,8.61462045700859e-05,0.00369530782157603
"K13929",46.261230103512,-3.65373679452936,0.930720835921524,-3.92570645623478,8.64755620737963e-05,0.00369530782157603
"K13665",9.90210600980762,-5.93922256872733,1.51490680953979,-3.92052008171485,8.8358072269011e-05,0.0037372198297876
"K17217",4.14439839837526,-5.23672644541073,1.33602860647524,-3.91962149614929,8.86881436205363e-05,0.0037372198297876
"K02465",45.9314763483358,-4.43820738646278,1.13876277330306,-3.89739416365838,9.72332929075671e-05,0.00406904566457322
"K20902",7.30607842071227,-6.66205828775197,1.71441130754477,-3.88591597502514,0.000101944765815554,0.00423699204773137
"K00039",34.9336947257795,-4.31292254108835,1.11609725823633,-3.86428916410357,0.00011141317482521,0.00459901459074405
"K01434",6.51305449595596,6.27944656761292,1.62823652088649,3.85659361343528,0.000114978077313703,0.00471410116986181
"K12500",30.2576690653872,-4.45336079668437,1.15642091272457,-3.85098604468513,0.000117643203215484,0.0047909997121581
"K13671",10.6266473485191,-6.32117422098616,1.64368460632034,-3.84573427084478,0.000120191965183955,0.00486216563157493
"K01780",13.3265465772186,-2.97620142811136,0.775848015341049,-3.83606243653672,0.000125022636412686,0.00502408846193498
"K15577",31.35141479393,-4.0883250650159,1.06714084160973,-3.83110167431025,0.000127570771328652,0.00509275947646222
"K14998",10.9680060552874,-6.81195964311853,1.78159897661403,-3.82350895601928,0.000131565810525264,0.00521791724357715
"K07401",29.5770442418183,-3.84095614369093,1.0055288569046,-3.81983681255541,0.000133539994814554,0.00526182265282282
"K09701",38.1887855087138,-4.10776300228069,1.07635424171595,-3.81636718013207,0.000135430923295498,0.0053019022100457
"K10562",18.122679131147,-4.29914622178919,1.12831488532193,-3.81023620065296,0.000138834084498798,0.00537512090647401
"K10830",37.2162359671307,-2.28983285826438,0.601232402323064,-3.80856528925727,0.000139775441999141,0.00537512090647401
"K14664",3.20051748903703,4.09567967120917,1.0754779762847,3.8082413229492,0.000139958652475757,0.00537512090647401
"K00984",8.35687899403198,4.80378492463187,1.26342551220231,3.80219085196266,0.00014342217405601,0.0054734952966784
"K11752",952.700663779739,0.771608266582472,0.203514448490732,3.7914176231945,0.00014978983263783,0.00568077940278969
"K01401",6.09987025473843,-5.43059636432099,1.43452146568148,-3.7856501239186,0.000153307248406939,0.00577806449275346
"K23842",17.0282701778828,-3.08524425100931,0.815849931746418,-3.78163205138106,0.00015580353749242,0.0058359004043457
"K23446",4.69346959558533,-5.27173415992175,1.39833786975764,-3.77000027957152,0.0001632473645361,0.00607720863806782
"K00862",34.3149833468299,-4.24410541100174,1.12738468095247,-3.76455834703743,0.000166843708398836,0.00617321721075694
"K21699",22.0413876827751,-4.81448330039452,1.28157442397706,-3.75669427410539,0.000172172621649388,0.00633177859496054
"K17837",14.8374264661341,4.80904614201917,1.2807483256467,3.75487208979241,0.000173430024090089,0.00633959871191963
"K01236",21.5027504925167,-3.73159056853352,0.994619460065299,-3.75177715534395,0.000175585503180437,0.00637995708562212
"K12071",25.6885050955208,-3.85229296636617,1.02791890214191,-3.74766234801114,0.000178490307547455,0.00644689991784499
"K15599",35.1502584017907,-2.79530185935663,0.747644526186608,-3.73881137552653,0.000184892385610429,0.0066386212774206
"K07267",41.9380662931012,-3.79287991316969,1.01630930949286,-3.73201335237433,0.000189955430002941,0.00678029146622261
"K11611",9.37527144959895,-5.97115954001171,1.60342554912633,-3.72400174318369,0.000196089570199722,0.00695831293550826
"K19130",7.04463210458834,6.17612527559769,1.66354023684531,3.71263954956083,0.000205108901516766,0.00723605124653336
"K19587",35.446861333481,-3.54473029519319,0.956098127600147,-3.70749632581191,0.000209318452619779,0.00734187497397007
"K01259",21.9168207593317,-2.90735726660374,0.785028879485581,-3.70350358130633,0.0002126421780463,0.00741559043899396
"K12503",20.488023392068,-2.43214025799304,0.657771371570562,-3.6975465383752,0.000217693318456495,0.0075483603222515
"K06044",27.7624640909455,-4.0165297692442,1.09000620959352,-3.68486870431868,0.000228820564957982,0.00788910902366498
"K13049",13.4071736054962,5.45141987599574,1.48127434435745,3.68022297608919,0.000233030096743916,0.00798885100023777
"K06605",60.6618039112018,-2.68958898786359,0.73257140648985,-3.67143593653331,0.000241191539326057,0.00821234041460682
"K13933",45.8531537579062,-3.6286952076087,0.98866161666491,-3.67031059610619,0.000242255921920669,0.00821234041460682
"K26110",9.38396918940254,-5.17595406264192,1.4120384055295,-3.6655901442716,0.000246768867457068,0.00831885270960826
"K13853",5.22770247980733,-5.5045927808002,1.50872112852169,-3.64851573742712,0.000263759748506463,0.00884250913777467
"K01932",8.40611524501516,-3.22481796236236,0.884515633250025,-3.64585750792582,0.000266501625495011,0.00888533990936112
"K09773",121.906869026902,-1.51946260160271,0.417312113461352,-3.64106996319778,0.000271507335941343,0.00900276783875447
"K10843",12.0768995822714,-6.04501783536941,1.66307503567172,-3.63484371162351,0.00027814920355655,0.00917287699554971
"K14088",18.4454996368686,3.66747584957771,1.01035231162329,3.62989801417422,0.000283533223560151,0.00922160115792949
"K07233",52.0896337239434,-4.26934681957374,1.17652872118654,-3.62876548841754,0.000284779786876096,0.00922160115792949
"K18622",27.528911070453,-4.30772394522071,1.18721898845418,-3.62841563950184,0.000285165900095062,0.00922160115792949
"K15600",32.1731175078961,-3.05097148652894,0.840968162578407,-3.62792745586784,0.000285705507200189,0.00922160115792949
"K10201",146.22546959072,2.35299448015749,0.649044793708176,3.62531908886315,0.000288604877421423,0.00926589627615448
"K02463",36.854203592911,-4.14455794292033,1.14640457330803,-3.615266407182,0.000300038913685513,0.00958229541180892
"K14091",18.4797783413061,3.89468472979263,1.07802922426622,3.6127821418233,0.000302929207853119,0.00960278988045484
"K11003",4.55236608676447,5.79229577179555,1.60401544814655,3.61112218619128,0.000304874976258603,0.00960278988045484
"K25676",45.1326858389689,4.09430776312693,1.13395246685907,3.61065201830526,0.000305428221313083,0.00960278988045484
"K03652",157.883745097902,-1.80773350968787,0.501485068091359,-3.60476039011105,0.000312441053704302,0.00977264079318406
"K03390",16.0217820356682,7.19943934937449,2.0006241226258,3.59859669187898,0.000319938898967685,0.00988228190334832
"K01239",6.3867489904861,-6.03071483016342,1.67592712821369,-3.59843499674795,0.000320137841987965,0.00988228190334832
"K17241",8.64243933532262,4.50232383255648,1.25138542100778,3.5978714127344,0.000320832158035534,0.00988228190334832
"K20264",30.5560087874756,-3.97000829301442,1.10477830176832,-3.5934886543843,0.000326279862432095,0.00999932426887854
"K23238",21.9013299832636,-5.12960026880645,1.43635814755266,-3.57125434039311,0.000355275681708246,0.0108332303347017
"K16146",9.13086295040937,-6.10110649847694,1.71137705895126,-3.56502762881238,0.000363817861267331,0.0110382339108508
"K14086",22.1474085402121,3.77001429497651,1.05882965305858,3.5605484641333,0.000370080996796389,0.0111640424180653
"K20370",12.5571620870561,-5.68969343980821,1.59847921108913,-3.55944162447474,0.000371644127958008,0.0111640424180653
"K07395",25.687974653953,-4.03595565386063,1.13439143922683,-3.55781568363337,0.00037395155458661,0.0111780198681357
"K00359",6.4043485491369,-4.27357736484699,1.20719799848626,-3.54007989592904,0.000400005916178201,0.0118982151929869
"K02275",4.81031198374344,-6.05725654161946,1.71558877359844,-3.53071588881664,0.00041443664845467,0.0122482830199041
"K20037",44.9173415532915,-2.92722391202113,0.829279608950107,-3.52983949011732,0.000415811849390284,0.0122482830199041
"K13935",44.631538326973,-3.16273648113208,0.896714534562352,-3.52702711869801,0.00042025371715989,0.0123193215252474
"K01994",6.12008057398573,3.54887117665322,1.00680474838182,3.52488521965863,0.000423666320678989,0.0123329856889531
"K07683",11.4281444570283,-2.78541263743996,0.79037033159699,-3.52418673384649,0.000424784774059194,0.0123329856889531
"K15587",10.110959742219,-3.66709609355255,1.04960012474678,-3.49380302754562,0.000476192217690978,0.0137030007898144
"K05898",53.842069542864,-4.07471294695486,1.16632411856123,-3.49363687341165,0.000476488656336658,0.0137030007898144
"K02427",41.2428942219283,-2.39599034872387,0.688336068960484,-3.48084381564119,0.000499836860814621,0.0143066512802977
"K20488",419.189157296256,1.70273506989405,0.489492925591925,3.47856931299874,0.00050409805243274,0.0143608778505252
"K18673",72.9493126298929,-2.97652082671605,0.856778336704736,-3.47408506868192,0.000512598491651602,0.0145348020903828
"K02276",5.22980771683168,-6.32754209039189,1.82423643743932,-3.46859757898151,0.00052318249135796,0.0147659132909772
"K14138",55.5842284646469,4.18578333367493,1.21093805128187,3.45664530835741,0.000546944237428678,0.0153650816329501
"K00689",13.3083308935274,-4.39713217121557,1.27294672709904,-3.45429394459919,0.000551735657145761,0.0154171050693875
"K07101",22.2191769314823,-3.03639909805176,0.880106987127462,-3.45003407820009,0.000560515792276657,0.0154171050693875
"K15373",22.9194342561836,-4.00421263112448,1.16102084765577,-3.44887229131968,0.000562932872122796,0.0154171050693875
"K24257",5.79443769778594,6.25874819924042,1.8148007636844,3.44872468894819,0.000563240650633286,0.0154171050693875
"K09124",14.8165761879165,4.22762245402902,1.22599791041822,3.44831130469615,0.000564103468281973,0.0154171050693875
"K18011",6.43484617412062,5.02262145398465,1.45701109812992,3.44720878271359,0.000566410680780397,0.0154171050693875
"K08987",163.761401167917,-1.33461175169446,0.387179029850686,-3.44701455605473,0.000566818042010303,0.0154171050693875
"K23231",21.179922547642,4.2713923301479,1.23955115941946,3.44591854695889,0.000569121874677454,0.0154171050693875
"K06966",40.899280621856,-3.32512678417497,0.965393319077045,-3.44432338453919,0.000572490522438341,0.0154394332895816
"K14335",5.27635690354721,-6.34034632519441,1.84212462121204,-3.441866121426,0.00057771609353821,0.0155114214849109
"K01501",17.0645976057453,4.73831428225409,1.37809626599857,3.43830427464421,0.000585369537501795,0.0156476755663476
"K02028",2354.93358964853,-0.694029316506908,0.202057468735099,-3.43481149621247,0.000592966146041604,0.0157812218165809
"K09820",5.43137348957721,-5.04862195509075,1.4720227394272,-3.429717367719,0.000604210258087604,0.0160102526029501
"K00015",5.53395326919032,-5.96363742000602,1.74291315941116,-3.42164920139843,0.000622425638142047,0.0164212120532432
"K06954",26.3823942479871,-3.92747567730676,1.14840272659331,-3.41994631879486,0.000626334940863092,0.0164528156760054
"K07657",31.8945186702977,-3.11124164580793,0.915914131896187,-3.39687044610484,0.000681612290040571,0.0178276869653715
"K24087",63.6047555609826,-3.669536717653,1.0842298369504,-3.38446387711876,0.000713174023913028,0.0185731329489453
"K00449",24.0176800306124,-4.23345997594173,1.25187244323519,-3.38170234421111,0.000720381562508191,0.0186806637662381
"K02451",39.0462166452772,-3.95720799851789,1.17070116510094,-3.38020334862885,0.000724322186561988,0.0186863377854525
"K12685",2.22975257919788,-4.21241925027722,1.24654340173116,-3.37928005108138,0.000726759346962225,0.0186863377854525
"K02610",33.5989119381433,-3.48533661621615,1.03437011987315,-3.36952561684939,0.000752976917981811,0.0192787507945723
"K05567",12.3469628691554,-2.74596224540699,0.81741379130884,-3.35932947865996,0.000781318535383838,0.0199203398012989
"K05524",24.4206584035579,-2.38749973077008,0.712366802778819,-3.35150335677752,0.000803740645622536,0.0204062687767261
"K00332",15.344340075178,-2.99566195734493,0.896832471026569,-3.34026928565144,0.000836971909766692,0.0211614397852679
