featureid	rab.all	rab.win.n	rab.win.x	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Taibaiella	-0.351823213504171	-0.255503797905044	-0.459791293813737	0.0255698972751555	4.45151109722859	0.00618027130548609	0.49832775937052	0.514804110114618	0.934959071934797	0.538300368918138	0.945646514373435
unclassified_Simkaniaceae	-0.440122012036539	-0.560768904827186	-0.323901782264135	0.47583591862552	4.39231947886271	0.0866100430954445	0.451505021792727	0.507115348656033	0.93452430807506	0.524988298173325	0.949323348235396
Pirellula	-0.136914455070377	-0.0141888788079916	-0.271387337242352	-0.100848094096034	4.2239076673132	-0.0181137744110538	0.486607144248336	0.497309109168483	0.939968170639772	0.512609948519462	0.950562829248995
unclassified_Anaerolineae_RBG-13-54-9	-0.45066051371773	-0.71407668908518	-0.166506608915683	0.504831339463603	4.3900848376221	0.10387341984097	0.438616077897803	0.474596026367179	0.935991815030803	0.48976215269988	0.954291255606744
Qipengyuania	-0.360915219940313	-0.52164178691087	-0.181457869027184	0.234505164566889	4.33090294153866	0.0550429841494572	0.475446431126281	0.511566119383861	0.939644303886496	0.54700501706706	0.954348054809298
unclassified_Bacteroidia	-0.341864184811062	-0.235093915383647	-0.411755653654914	-0.248274091367401	4.1723102875952	-0.0435323892808824	0.482142858998818	0.506100754260424	0.938890314905741	0.51596100400737	0.955699485341021
Aeromicrobium	-0.401585930055488	-0.261799339924684	-0.500731687396725	-0.188522599085409	4.28660074529167	-0.0468231854459828	0.473214288502678	0.480523357074641	0.939621177192062	0.518461569976106	0.950168940255772
Opitutus	-0.407777797314143	-0.355005233994947	-0.44425433206945	0.0689617474655329	4.2056337277288	0.0142595978528282	0.492187500811145	0.488680757456503	0.934423110989963	0.559985041287836	0.956414546478786
unclassified_Rhizobiales_Incertae_Sedis	-0.106922113740194	0.0515180080241811	-0.167947885662644	-0.0934586800808921	4.69941454720634	-0.0142731959516147	0.492187500811145	0.52383119314007	0.945629066807187	0.535541481817571	0.959151058796268
Pantoea	-0.384801837932623	-0.532798941755286	-0.244606098691387	0.309168209666892	4.11700303873126	0.0618681034262154	0.46875000325651	0.491957310572031	0.936373427574141	0.477942742702436	0.942917889373102
unclassified_Candidatus_Campbellbacteria	-0.174059136130553	-0.25317249883681	-0.0920320470389884	0.111042304949114	4.36798000110566	0.0300917287643046	0.483258930311123	0.516069461756903	0.938727502706424	0.532125202180042	0.952601941560221
unclassified_Rhizobiales_A0839	-0.474324973448923	-0.761376372731683	-0.266055337371608	0.51518287107252	4.36914923097496	0.114043100917865	0.452619848875814	0.531468284523738	0.936778061858123	0.539494587071789	0.946671069328765
unclassified_Selenomonadaceae	-0.340405966213769	-0.26436063879941	-0.387164544771244	-0.248916406014962	4.49526340763216	-0.0478509776629595	0.473214288502678	0.527548101080268	0.943330382925061	0.579867325592879	0.960881475979553
Phycisphaeraceae_SM1A02	-0.500398476994918	-0.694525256061111	-0.345492132102967	0.224968328659068	4.22563149588507	0.0399080877386341	0.479375698906699	0.48190429488276	0.934955074547281	0.500806005074948	0.947936599424308
Silvanigrella	-0.440921835685554	-0.691369102546661	-0.216126978677647	0.485782088030614	4.22458339565198	0.0960591409661655	0.444816059297581	0.483010808250375	0.940842436217595	0.504919484540925	0.948857073419193
Persicitalea	-0.311886300527084	-0.182838420370374	-0.393019634796886	-0.248548712738759	4.35978763321928	-0.0460088803136448	0.472686736393598	0.561683462626142	0.94373450581422	0.586689895506323	0.960553241251356
Tannerella	-0.222327047339099	-0.316107597343069	-0.147849200700529	0.0426043098061246	4.29578103013731	0.00833562095808136	0.494983278111607	0.472993372847361	0.920298004397017	0.46705976281725	0.929052912663767
Methyloversatilis	-0.363703853361542	-0.601627171903823	-0.128489288556448	0.425329135566414	4.07971373437996	0.0955825388204221	0.452008933599281	0.444615894501559	0.924347010744388	0.467468582261587	0.936462315162562
Gemmata	-0.423447841821493	-0.458315472315897	-0.40635058411693	-0.246447491713043	4.40863563166992	-0.047217027953438	0.479910716374379	0.505749687452437	0.931606038360926	0.538848094764967	0.953237259071439
Mycobacterium	-0.421781429910809	-0.32937601347955	-0.546190337265293	-0.464848653572121	4.55393317762846	-0.0776416258143178	0.450390194709794	0.514637407112562	0.938304990983376	0.521324191060644	0.955919623097496
unclassified_Rickettsiaceae	-0.423253327098488	-0.523815052596285	-0.29350452022691	0.172297405337104	3.99143988540373	0.0421405680226366	0.479375698906699	0.496438219806143	0.926298644496218	0.496953509345688	0.939620593488669
Sphingobacterium	-0.105693957109912	-0.00254235364607425	-0.172447984504442	-0.209398954550388	4.32888259417297	-0.0472270056314059	0.473214288502678	0.495716830173478	0.945438024186014	0.529511206245432	0.962620583877949
[Eubacterium]_nodatum_group	-0.329193532449923	-0.295098245070214	-0.348092627265143	-0.1901557374851	4.32936256279508	-0.0336542189965451	0.48437500162348	0.495658404421746	0.938323814598054	0.516573888300948	0.958250240079334
[Eubacterium]_eligens_group	-0.384812175858852	-0.448348202772163	-0.362658286445039	0.0445511617943044	4.38169696795399	0.00980830720108455	0.49832775937052	0.553838521263537	0.947744996512514	0.552502518789195	0.957130738333167
Fimbriiglobus	-0.152861653760919	-0.368700374784314	0.045784064278803	0.35867563586871	4.43640667660963	0.0681317622131077	0.464882946798914	0.504237575332275	0.942452208809987	0.505354513038458	0.952502336297502
Alysiella	-0.197113200416034	-0.408439772240287	0.0316414577403679	0.412608898321221	4.4273677316497	0.0777572250082242	0.464285718011913	0.487544463570193	0.935425195215395	0.499741175110329	0.94567207649151
unclassified_Cytophagales	-0.377734233873385	-0.536846118028423	-0.272712786859966	0.16213571531067	3.94581614749284	0.0364022434360795	0.482720180164162	0.479985173986102	0.93827234895124	0.490471086158847	0.947052574689571
Pseudarcicella	-0.357161403365478	-0.661809656902859	-0.122858249832352	0.526139688118676	4.14046013133589	0.11488801969329	0.442586405133912	0.457379277079213	0.940168709752318	0.486959545951568	0.950041139075941
Methanosphaera	-0.490305617243887	-0.657590986971588	-0.35113475209763	0.336093566980569	4.64934672062982	0.0539504307542084	0.464882946798914	0.495810971643218	0.937334797348985	0.516179723068462	0.947036262676057
unclassified_Blastocatellia_11-24	-0.381661734516843	-0.536072894068275	-0.257447745945683	0.397886303416792	4.57241310262509	0.070231076608108	0.45982143276912	0.475960587939797	0.938225530018408	0.484123519917888	0.951327902745078
Brochothrix	-0.305643994252001	-0.333828602969717	-0.286582342828313	-0.0575634675892989	4.33057382206322	-0.0111317911616388	0.493303572123794	0.482638932665083	0.944169053389347	0.507207984683699	0.956460360560912
unclassified_Bacteriovoracaceae	-0.378713135529336	-0.340370424758773	-0.389397115694969	-0.311491383369959	4.38156615265642	-0.0600021857519251	0.470982145879412	0.51964503060077	0.935915645130185	0.550326218953217	0.953181384076199
unclassified_Gemmatimonadaceae	-0.422646796873043	-0.64497048745852	-0.19346653199324	0.379253886180206	4.08948389724346	0.0770977707929774	0.45982143276912	0.516978014061195	0.945139250477353	0.529511911463429	0.956765739057559
Thauera	-0.437540857222283	-0.293231265705182	-0.54433091691946	-0.359145141414616	4.33120351129683	-0.0656961564478186	0.470982145879412	0.50449471106354	0.937884205823212	0.521645138526798	0.952417675455055
Paludibaculum	-0.337852204018477	-0.2809934380139	-0.413296060082334	-0.0469025330644106	4.06430323397107	-0.0106230297929732	0.493303572123794	0.469537525775986	0.936657037622176	0.538739226716621	0.952278014464504
unclassified_Candidatus_Yonathbacteria	-0.41602678320264	-0.637176124396152	-0.227006155238643	0.564028474843973	4.26553580481525	0.107772862430494	0.442586405133912	0.464561548079882	0.934522320026718	0.476161346356406	0.946778283851716
[Eubacterium]_yurii_group	-0.457626165086376	-0.409851187009837	-0.518299715115106	-0.177825161933057	4.332793080118	-0.0380882961958956	0.479910716374379	0.520513651155426	0.937569732130307	0.526240265713806	0.954633488068319
Candidatus_Bealeia	-0.425483409653792	-0.335638970748083	-0.475166619341679	-0.144752923910098	4.57995931349646	-0.0289347744885467	0.483835007250095	0.49423171991503	0.939523045324975	0.508287419757613	0.954518537271762
unclassified_Woesearchaeales_SCGC_AAA011-D5	-0.477324278234587	-0.711500143438339	-0.283559241499806	0.384558112898098	4.45326973398079	0.077658630244739	0.458705361458731	0.473948473958258	0.940074148906628	0.490554341314895	0.955394679608596
unclassified_Prevotellaceae	-0.362213355387358	-0.198223878367996	-0.494936846757532	-0.358560645356593	4.33594130452572	-0.0773480500716039	0.462653292629942	0.481278568360443	0.934826316221311	0.498673603890779	0.946074789935284
Listeria	-0.394565944530743	-0.685427124736158	-0.12814844971366	0.504089980695355	4.42098639310927	0.0919582948927826	0.441964291820734	0.450603854456687	0.929193695284804	0.471353262835816	0.944457834286122
Tahibacter	-0.535351517358904	-0.490665377075863	-0.607831363659564	-0.0806176242826009	4.15446143709858	-0.0176070380221173	0.491071429498521	0.526819833308511	0.941060567180398	0.555526897606408	0.957408468461855
unclassified_Caldilineaceae	-0.369313954599724	-0.377401731724057	-0.363433842855007	-0.105226559686208	4.09746289206259	-0.0245462320093287	0.489955358185924	0.49855089560282	0.942120950357483	0.547755286174852	0.958567868994603
Limnobacter	-0.400180530842789	-0.376382780798687	-0.441860653028889	0.00956951927054295	4.17604826537174	0.00273765945981471	0.497767857374561	0.519093985487081	0.942574431748758	0.546080598815229	0.951380780660369
Vibrio	-0.420874510401047	-0.621488986308321	-0.223823316126757	0.505863353025736	4.42148168392719	0.109541843577739	0.459308811377377	0.476247299345769	0.935803258898926	0.473213750559361	0.950318317058522
unclassified_Candidatus_Giovannonibacteria	-0.401806521104906	-0.477485359346927	-0.346241103767707	0.110041760182296	4.10701228556781	0.0164706682808045	0.488294315594293	0.516217781070553	0.937863263764839	0.531227860119648	0.945774517258367
Pedosphaeraceae_DEV114	-0.431874803157728	-0.429809793010367	-0.4347923182502	0.0550807506133895	4.1281470065009	0.0180549530396855	0.494983278111607	0.523276697422602	0.940755054905277	0.550902382754701	0.955831298753884
Rehaibacterium	-0.371049835245137	-0.32816654028107	-0.407412980452301	-0.261230210003156	4.3630487458636	-0.0549152020493396	0.469342255138151	0.527244024594386	0.936099184034049	0.515472409402884	0.947914255833893
Ignavibacterium	-0.41755441905523	-0.299957311686883	-0.510899795125142	-0.132267111391441	4.40244439242078	-0.0340438645964405	0.486064661422108	0.474623664974167	0.939343680695243	0.513114059209215	0.956890210401683
Peptococcus	-0.385577818574991	-0.374843776722922	-0.39859713528883	0.0875094945935615	4.19388913827351	0.0171996027855488	0.489955358185924	0.48610963259208	0.939219315350202	0.476170309184503	0.947864894567985
Candidatus_Amoebophilus	-0.401841117355292	-0.653095128812065	-0.206464148751528	0.611157171753054	4.37659975980239	0.119890118839622	0.437012269728053	0.465856514058792	0.937573539706415	0.476405350762441	0.952349110166466
Parvibaculum	-0.344860970521215	-0.171182630677116	-0.466227822559996	-0.351618852713867	4.39892458941787	-0.0671126574923662	0.473801563478923	0.50720494164007	0.940830695303179	0.493165001499078	0.948670838292023
Rubellimicrobium	-0.401919551180189	-0.386055245809044	-0.407957302501694	-0.0973638251691105	4.28979558731953	-0.0187228519698346	0.487723215560829	0.498734040919235	0.937246439619488	0.506867525344655	0.95200615618347
unclassified_Rickettsiales_AB1	-0.426315603886129	-0.32913733500756	-0.508631378445921	-0.104544475108807	4.27387535249767	-0.0163368947945314	0.488839286873359	0.461745696470824	0.937810678590361	0.496776672991763	0.952034140363815
Nesterenkonia	-0.418444326521064	-0.368909554176342	-0.473188979336167	-0.21874495151215	4.19654326817956	-0.0452034419185076	0.46875000325651	0.475939899576324	0.930005060031137	0.52169511944879	0.946421324154712
Ornithinicoccus	-0.419718181712775	-0.298234325078767	-0.503528962222502	-0.241635412740123	4.31817882341347	-0.0414532051013223	0.47767857375019	0.499370874849746	0.938817879951266	0.529885171900634	0.955662600071241
Hyphomonas	-0.392951709084426	-0.269205294893019	-0.498316599139297	-0.206054202324451	4.10145537998101	-0.0434661342542407	0.479375698906699	0.502396719667174	0.946736048067443	0.51167024594213	0.95978396119387
Silanimonas	-0.356774091586963	-0.325111306694715	-0.38307394953049	-0.124246778584913	4.13459080790558	-0.0232109115019048	0.486607144248336	0.515651728440727	0.934322068693985	0.501635547519068	0.943508804661289
unclassified_Saccharimonadaceae	-0.456939482038411	-0.592400121887055	-0.307686991625939	0.257633396360879	4.25850465167701	0.056551815645354	0.473801563478923	0.52780662788563	0.938121398775776	0.508071313983961	0.951259284834507
unclassified_Xanthomonadales	-0.312882887872274	-0.314062435827068	-0.311842751262275	0.0290264880280704	4.23532669626745	0.0068658711100209	0.493868451025329	0.538844994087323	0.944844039974358	0.547216148547673	0.955618815350366
Bellilinea	-0.358349451865295	-0.284835141992429	-0.414149151623381	-0.136673732322972	4.13896203966512	-0.0196054323922012	0.481605353078283	0.488818661133868	0.933325150710966	0.50223998907409	0.952614541341138
Pseudofulvimonas	-0.346174868219062	-0.335701373466848	-0.354910163618522	-0.0865095327722463	4.04706855273191	-0.0203065824143117	0.491071429498521	0.515856030811796	0.937280138498145	0.513664731316832	0.95472040696278
Delftia	-0.432922757779179	-0.685965911813809	-0.173044975221051	0.532012669722691	4.2424478383579	0.107834866221529	0.443701232215656	0.459987294108807	0.924653337077045	0.475065271747941	0.937638410484355
unclassified_Gracilibacteria_JGI_0000069-P22	-0.341273780672568	-0.427792963855813	-0.243252103272703	0.315455486634652	4.35884539629812	0.0584335904334221	0.463768119714371	0.456072989593085	0.932871220382716	0.501860426211043	0.948885019692379
Saccharimonadaceae	-0.403132371801849	-0.447893087490943	-0.378051347634917	0.0913987756907266	4.17232429503198	0.0154651232770692	0.491071429498521	0.503097059145568	0.942084292671476	0.524593724487086	0.954430729893144
unclassified_Steroidobacteraceae	-0.495706471614857	-0.639530586458919	-0.34816878347588	0.308218070563529	4.21109894355916	0.0618148397044982	0.470457082223209	0.50188833328419	0.935946017074404	0.523389315081881	0.952121238515521
Empedobacter	-0.402193942758854	-0.437292758599033	-0.383181712808107	0.110109235240386	4.23201272606571	0.0272830897322904	0.48437500162348	0.494595206143076	0.93752928231434	0.497220241197341	0.95058432946065
unclassified_Dermatophilaceae	-0.421970925037122	-0.375308347394674	-0.481993714264894	-0.0802917008542963	4.17159542436895	-0.010369672050704	0.494419643436463	0.508510016383327	0.937041958473621	0.536098844712491	0.949740978618497
Thermomonas	-0.486544749150926	-0.68880246505822	-0.350315026783804	0.237725173499688	4.08748194306045	0.04698287949394	0.474916390564329	0.476253646542487	0.925431641454427	0.500026411748976	0.937969734614438
Photobacterium	-0.482583518015642	-0.511122424328243	-0.455528501581292	0.0118502925280044	4.21377449544417	0.00509425669155309	0.497767857374561	0.498640598461905	0.937480683478749	0.525002000311334	0.9544673930907
