featureid	rab.all	rab.win.M01	rab.win.M02	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Flavobacterium	2.71809956587309	2.72156830661192	2.71730391544515	0.533434200771926	5.68030354815465	0.0931636866864951	0.455103180202807	0.600088435907383	0.948527610237573	0.620598807203381	0.959007670282936
Bifidobacterium	1.32459445802384	1.36218033719343	1.29851535002478	-0.136949828647585	5.38425625414244	-0.0222212310287054	0.488566648372374	0.589107454676987	0.943971031091705	0.630835751108532	0.961490496922184
unclassified_Pasteurellaceae	0.836036852488901	1.07974547639288	0.622054807953253	-0.455356252964075	5.18267351989346	-0.0727330989134139	0.459007251488073	0.518621344891094	0.934551223647149	0.549100386858098	0.940868770207639
Enhydrobacter	0.802726204032366	1.28252141331723	0.37317981274111	-1.19438730339748	4.83867412365855	-0.219294459143751	0.395426662065021	0.298672812836719	0.856775838828686	0.278308643448933	0.854823638712678
Pseudomonas	0.661097359759144	0.521409494074819	0.800498973119382	0.288856623199625	4.3727372001694	0.0591944425325884	0.471834914285107	0.54464115791398	0.927668523085105	0.538582010037551	0.933557691376701
Sphingomonas	0.400376024086953	0.217963434341764	0.589093927189089	0.402064369771039	4.30365938646411	0.0844100680140535	0.452872282325706	0.47188258074614	0.916642574962947	0.468365484701429	0.916954674787003
Scardovia	0.778462572118136	0.982078226618261	0.549118805601256	-0.619530199931983	5.77534103518989	-0.0884165173712329	0.449776787030878	0.408872160776432	0.916454707401965	0.456176910344405	0.927902988989196
Lachnoanaerobaculum	0.488343533216295	0.305854182815111	0.654475555275639	0.596876350083694	5.09938092141339	0.105115772283968	0.440848215842511	0.42729242765901	0.911760042875021	0.458308034197346	0.912303360333042
Atopobium	0.982750396360958	0.411290857163508	1.62893925678643	1.71143718738798	5.79867725188324	0.27182307294669	0.377579479114656	0.131407910051107	0.779850802469023	0.191596332541674	0.800717851844078
Campylobacter	0.506056112238787	0.429137279588216	0.587356498813246	0.256810959353188	4.60882190925443	0.0474327583040762	0.475181261102259	0.473824299822191	0.924105897304135	0.473443374951654	0.927928603492724
unclassified_Clostridia_UCG-014	0.300616505249415	0.362031928474448	0.216083261763108	-0.136186765347209	4.12195836341265	-0.0288610468565737	0.481026786207357	0.482616679891861	0.918201615499422	0.478585354434582	0.926141894637165
unclassified_Microbacteriaceae	0.342966051100872	0.470080573079002	0.219320359740394	-0.187363006779016	4.22285346241472	-0.0379770733858098	0.483258929006352	0.491643482850754	0.919742512714929	0.495955822711684	0.930964598941114
unassigned	3.65283846180346	3.80215903591678	3.28802824043042	-0.537151049759187	4.43148534283769	-0.110558764015966	0.446737313164476	0.409682538693233	0.916147143042574	0.543010271625108	0.949647421547055
Lautropia	0.462891470472332	0.77330748715302	0.226087707028871	-0.690569430102141	4.60855573181702	-0.126680185440124	0.426339287668212	0.354523522590734	0.87635121196786	0.390555439630659	0.890296857660002
unclassified_Candidatus_Azambacteria	0.287186737487477	0.297301678264597	0.276256734302486	-0.0396663266953636	4.13997100691581	-0.00683603147998785	0.495535714401573	0.493590100226841	0.925003099781354	0.509416577832652	0.934794759548619
Lactobacillus	0.626396220259334	0.669416978254066	0.567200982857695	-0.0703582227390642	5.29623415063154	-0.0126428451314621	0.492470719659798	0.600041905858774	0.948479300712291	0.58504167723931	0.952044908671193
Massilia	0.583617473293595	0.527830111792047	0.634037773293205	0.225613149081772	4.38387838841652	0.0477696255894705	0.474330357810753	0.489806075798487	0.929747309271362	0.493447963060473	0.933163291958681
unclassified_Oxalobacteraceae	0.288954057882915	0.368603398013763	0.209718381387044	-0.255507070397221	4.2042173322034	-0.0516762873079717	0.470424107913056	0.506409936210526	0.930091488216243	0.528143527471698	0.939070750619555
unclassified_Absconditabacteriales_(SR1)	0.665677349980675	0.95445815997472	0.397109214828985	-0.491517913105914	4.57730147336519	-0.0979731258982383	0.450083659979542	0.446511647605597	0.915578262206404	0.45179740888198	0.921713012859921
Abiotrophia	0.335210521076536	0.394875843430832	0.265660760802645	-0.104532711654397	4.46425874127812	-0.0185572280181636	0.489682097311628	0.458521557525758	0.921431578971967	0.466023643189996	0.921294061714231
unclassified_Actinobacteria	0.338693419789382	0.351292181954852	0.32608146891087	-0.140963939154251	4.26686772743594	-0.0280599872723124	0.485220301554667	0.528548123448369	0.926216482729698	0.521484550786772	0.941517651635439
Solobacterium	0.354987622312892	0.272836991981402	0.449168914511468	0.351387650123876	4.70532405471463	0.0652624076634551	0.467373118529216	0.479022410603251	0.922118707778738	0.503403179136421	0.925752571712218
Blautia	0.329442003524719	0.245241309388756	0.40911529597432	0.222117676140972	4.26211043928438	0.0433319847842611	0.480200781328307	0.463423235435784	0.914705689113158	0.494361950529845	0.928415948385343
Duganella	0.26060107591317	0.204122809443799	0.328834274474808	0.18234210102282	4.1988454411939	0.0400739297069399	0.47879464340842	0.510177250989674	0.930114826416863	0.513050047696408	0.936167735170259
Johnsonella	0.324909134682096	0.448496419318292	0.213817517489924	-0.267840443343133	4.10843282466835	-0.0574803778841862	0.469866072213407	0.471299130642816	0.925203160538767	0.511373562098004	0.935118950924909
Pedobacter	0.347949789589491	0.63543794987692	0.140946293392534	-0.50809567783377	4.37740882095695	-0.113394344401174	0.441964287240898	0.446492509569946	0.909383982056115	0.426895708113591	0.910289430142983
Paracoccus	0.458703601639419	0.64894834964407	0.291126321206976	-0.637841036018884	4.76889146364715	-0.124663818753252	0.436140548252769	0.4164835479978	0.903177015392435	0.405534619685645	0.918373653858461
Rhodococcus	0.337297768514232	0.441989162335666	0.219595463095341	-0.144340081204787	4.10973379718336	-0.0260448145400102	0.486335750493892	0.510856897398101	0.920366906527745	0.515832975197713	0.929556850323287
unclassified_Comamonadaceae	1.26956759531468	1.09904772845216	1.43902628977991	0.4290753406365	5.04691700964286	0.077989002511747	0.460379465320377	0.528560432201199	0.938070778073174	0.530471422636677	0.942119854169361
Fluviicola	1.37362707137643	1.13961540614926	1.63310632479801	0.69270251049619	5.06411674365993	0.120582968327018	0.444196430037814	0.467252552448095	0.919966202562375	0.472211215124555	0.940108650858407
Oribacterium	0.309156318754953	0.444418577443777	0.181462677178434	-0.251107701543357	4.38048691873196	-0.0487218326519155	0.470424107913056	0.492867522680813	0.92154127478271	0.526415330291426	0.935481737778396
Saccharimonadales	1.09025432307505	1.10272195680402	1.08001223109958	-0.0673190058075868	4.78627605285806	-0.0139295706454275	0.494419643001973	0.584356600831852	0.9411451359421	0.586622936544555	0.953884448654724
Capnocytophaga	0.290438175840126	0.327108815726471	0.248228549265363	-0.141411423695526	4.28473802074331	-0.0301402506160543	0.484104852615453	0.499020311687936	0.922771749612776	0.506339236802344	0.92631262571357
Corynebacterium	1.09841514812577	1.19489613394037	0.998006661637596	-0.116651037295695	4.48944072033671	-0.0237050357643415	0.486607143204941	0.580444427533999	0.941562510056012	0.608788322849322	0.954282245749248
Cellvibrio	0.384779887238078	0.390510936545582	0.367786063405068	0.0217390925943697	4.36695963686989	0.00433942238294956	0.497767857200783	0.515928568759942	0.939997985993045	0.549711980320253	0.946246116265853
unclassified_Opitutaceae	0.64207769777346	0.507525457433294	0.807414079111533	0.309559482902553	4.54809665501569	0.0584205440341838	0.464285715217264	0.461146138079723	0.924834905595395	0.48987848641028	0.934941810026579
Moraxella	0.27374657730997	0.354073947625428	0.182378223908597	-0.197331201099076	4.19722582231758	-0.0373421073236247	0.476004464909844	0.521250285523325	0.927044478878677	0.528699737107041	0.940223232453526
Cardiobacterium	0.340568633816351	0.516840731349641	0.211159084575764	-0.334548140625857	4.42990260577958	-0.0656445915028916	0.462611608118554	0.481592597316009	0.917704538061385	0.501556451940325	0.918806103651035
unclassified_Saprospiraceae	0.538433557206035	0.69663464500716	0.34042334617198	-0.432573281407028	4.31232676188866	-0.0961820110794768	0.454545455733518	0.462783720115257	0.913140323076865	0.45930835295668	0.919805800882796
Brevundimonas	0.404094111507716	0.308070373048142	0.477706337691543	0.149340389218841	4.26130183261099	0.0276182097586407	0.483258929006352	0.44867781186823	0.916939992380892	0.473819061766418	0.926454391160153
Aggregatibacter	0.386529855248633	0.324399963754726	0.461097151559851	-0.0281290465399762	4.42185292480383	-0.00543724911535095	0.49693251541694	0.530422910323564	0.93247369534109	0.531086963748783	0.939758008737612
Flectobacillus	0.263312293751114	0.361162053651487	0.122328396903884	-0.235861251687999	4.21944965807671	-0.0495962124743999	0.476004464909844	0.525905240512047	0.923575876081006	0.522219118877733	0.93052289898262
unclassified_Candidatus_Peribacteria	1.37504565205271	1.34518794577921	1.39059020191892	0.219614840844419	4.69702438177672	0.0420699437927191	0.479352679108148	0.587910489580869	0.943225919805398	0.632452969569696	0.95688875158171
Arcicella	0.245777596309925	0.189290862769046	0.287668907918611	0.154643588788815	4.25892721407198	0.0286203343779475	0.48437500040587	0.546683000646619	0.938135402831325	0.554267037259546	0.945778088125602
unclassified_Gammaproteobacteria_Incertae_Sedis	0.683968947161112	0.628700236719798	0.736711351867124	0.156115085591065	4.64626078465295	0.030144766149735	0.486049107505169	0.553020226174734	0.931623179998303	0.566000829705834	0.944070584843739
Kingella	0.209231923843307	0.285306098278093	0.111172131553182	-0.363360735167974	4.36297524437598	-0.0704446208831613	0.466815394059758	0.449533572305294	0.905844824568071	0.48004656567734	0.925873811097303
Luteolibacter	0.675745911375297	1.16267496197096	0.253742442440704	-1.00607606785248	4.61954322929298	-0.190935429022953	0.39955357414481	0.311174836397321	0.871300555063629	0.298896580762103	0.859874024008526
Polaromonas	0.29892726899094	0.22528198906621	0.384733365944657	0.121182233545436	4.29755721371842	0.0250859287454254	0.488566648372374	0.465430558022133	0.920183041120747	0.456681648772989	0.926058605647566
unclassified_Chitinophagales	0.480364452823014	0.472052022561128	0.500686889946973	0.0569138752969884	4.57396399818369	0.0110906416697813	0.493861607302174	0.445200852927748	0.917813203532767	0.489741739818264	0.93504324408661
Lacunisphaera	0.349747189564645	0.27346512788687	0.446524085269387	0.257467322637661	4.33605737549411	0.0515188156187322	0.47350808769366	0.460525684602762	0.912880390143099	0.465340018412515	0.924585468868972
Cytophaga	0.298948279228809	0.311452074097337	0.282235594348797	0.0529417144233815	4.28530109799111	0.0103667454550628	0.494419643001973	0.506202087238111	0.926960107216632	0.516796063594182	0.937512881286412
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.350010444814547	0.347375103980708	0.356151370048132	0.0592135559507279	4.11175954062104	0.0137489547407524	0.491355270720525	0.465449735305201	0.921797243917321	0.504617740881453	0.941235845966443
Stomatobaculum	0.375613970940745	0.408627261072808	0.348666553719338	-0.12812408359907	4.23840143289032	-0.0225263915389684	0.488566648372374	0.517271611082094	0.9248404169907	0.529332172956724	0.944075407948552
unclassified_Proteobacteria	0.230977434323366	0.309488910471377	0.16293309048735	-0.238733138480849	4.36983216656489	-0.0487776014279358	0.469604016407114	0.481807817140884	0.920011102807518	0.474750943080118	0.927336480422335
Saccharimonadaceae_TM7a	0.210875607754521	0.171677960701292	0.256538597495651	0.177684380636478	4.24254189277906	0.037264435774259	0.482142857606847	0.488574795844562	0.922066984445997	0.505352645851083	0.929144827978254
unclassified_Bacteria	0.868262704629239	0.976858662528433	0.763363210074439	-0.258898569741213	4.42444512376413	-0.0478277988988043	0.472656250711708	0.549295968087291	0.938088925892021	0.516143456952024	0.945921968878912
unclassified_Solirubrobacteraceae	0.200958755558612	0.107556081362895	0.262383366501545	0.0536173154247708	4.16671371102901	0.00900312996949917	0.493303571602377	0.541560674247718	0.922744380105232	0.516449585973717	0.930982759008344
Bacteroides	0.49015328967084	0.379705318595607	0.622098438979607	0.135515665189672	4.46470328682759	0.0226358941453175	0.487723214604493	0.502899617812936	0.936090027679733	0.518339017330319	0.936730620580519
unclassified_Candidatus_Kaiserbacteria	0.710602661178554	0.499270825873685	0.896680134741058	0.305101775511946	4.38457048303852	0.0640355236116585	0.46458449618199	0.501598073643369	0.929255759463585	0.532607004688836	0.939299126280033
Anaerococcus	0.286252005373316	0.332923464189901	0.226913251078852	0.0871745273458862	4.2736100886459	0.0178243927326925	0.493861607302174	0.492099182561904	0.924411655014054	0.516702923146805	0.936259207413402
Bradyrhizobium	0.242443044680155	0.224413567857009	0.267817730554263	0.0222093195410338	4.1476648049887	0.00315671658905604	0.498047964356233	0.511117481542772	0.932974140832282	0.558087168894498	0.947315696444942
unclassified_Solirubrobacterales_67-14	0.321125828680726	0.30494916212252	0.341581396398623	0.0272482226541513	4.23301498530181	0.00504707451788393	0.49720982150098	0.492984739516835	0.919881751296007	0.507423776719818	0.935142287792744
Mogibacterium	0.298435234182942	0.431173296537931	0.20127677748709	-0.209415248242063	4.23614214710645	-0.0498049254018148	0.478527607919586	0.48003324010058	0.909695065190899	0.503148999924273	0.91815199383086
unclassified_Sphingobacteriales_env.OPS_17	0.551387024012607	0.488097655622053	0.605667136802693	0.17314696713844	4.34840384163854	0.0322872412257223	0.482142857606847	0.491996886084298	0.922896261894178	0.504028829133957	0.928729641729196
Tyzzerella	0.329723563216569	0.329197878869214	0.330461369644512	0.182273427126845	4.35372775396791	0.0367966841803249	0.481316230267474	0.50292305484729	0.926549119097871	0.511016038966701	0.936699299370095
unclassified_Diplorickettsiaceae	0.342089867149086	0.238226805534816	0.452981730025409	0.298503302959944	4.41187423643395	0.0646909849464663	0.469866072213407	0.535895719926466	0.925864134279632	0.559829657636712	0.940313501846838
Gracilibacteria	0.592647608187338	0.479291326923396	0.719190205039036	0.297736065167022	4.3471445306525	0.0620550867375722	0.464843750916849	0.53441712270811	0.933951888629984	0.538052976340725	0.941242102309071
unclassified_Sandaracinaceae	0.358675915961266	0.238507468625915	0.440587640591714	0.223244416552129	4.16681007298164	0.0479902757203079	0.47350808769366	0.544709437546734	0.933255484326749	0.539462770524878	0.929992553198052
Bryobacter	0.26331704604888	0.213532582089903	0.306529334653948	0.215929051635861	4.29256893723654	0.0440686395703955	0.480200781328307	0.497001008030551	0.921556789050401	0.523736193453481	0.93216452471781
unclassified_Spirosomaceae	0.341140706455371	0.281133162030454	0.415008772381374	0.249174367921138	4.2707051845433	0.0437156006862529	0.474888393510445	0.506675838633278	0.927169721410623	0.520853331449028	0.932811227492761
unclassified_Oscillospirales_UCG-010	0.234245495564666	0.199600866578892	0.262846654166566	0.0602797281070897	4.4118423946591	0.0148344677249038	0.491912995190161	0.475413738188928	0.92402812486149	0.486792635988035	0.932186303785566
unclassified_Burkholderiales	0.301110473855613	0.287828479952264	0.328235406636514	0.0196119084388444	4.16414999239442	0.00530448149402683	0.496374790947294	0.525506564099253	0.935621912435839	0.52759334944614	0.948235534274839
Chthoniobacter	0.4920569338552	0.47006337308254	0.499747144720279	-0.0504838172413571	4.47357654025053	-0.00860772607852517	0.493861607302174	0.507283707548496	0.92101477333687	0.531567361283273	0.928982298002011
Solitalea	0.373956188549803	0.605670274240194	0.174130475788886	-0.396252224902056	4.46850142662576	-0.0757999043578922	0.458449527018724	0.451326540052559	0.916707887929971	0.470968654721613	0.927367610591286
Paludibacter	0.29471179246079	0.355733582934268	0.24553443420842	-0.0937407863278024	4.14518850897036	-0.0159055131399839	0.492745535902581	0.525182992077027	0.932274000915331	0.523458606254887	0.942594299560841
unclassified_Bifidobacteriaceae	0.384673078776653	0.556315995853587	0.222320943937081	-0.478481492661004	4.54601545486263	-0.0891181799617364	0.453987731264238	0.397969627645844	0.901849584981461	0.45494834762872	0.921184628770973
Stenotrophomonas	0.37355240750986	0.435220954570359	0.309144784602838	-0.0588723448481723	4.19319124926051	-0.0129989392918656	0.493586168599077	0.445858734135476	0.921633064208028	0.460961120939496	0.938405094544115
unclassified_Gammaproteobacteria	0.465318030903229	0.384348192328317	0.524940759693234	0.18035024126591	4.09116251073973	0.0371216604245512	0.479085332389155	0.53577651915775	0.935855498633599	0.544563108858281	0.938958342776293
Edaphobaculum	0.312958113852035	0.263596028237318	0.347730122389558	0.0515152921118345	4.11516704704293	0.00888945330967219	0.493861607302174	0.507231166175573	0.924612648671369	0.493796470829133	0.932188319292109
unclassified_Intrasporangiaceae	0.315753683338944	0.370859475227643	0.266746483505043	-0.136116873086586	4.27129896962148	-0.0301566046207057	0.486607143204941	0.528624981845657	0.928634377006825	0.535162320137486	0.936753587135662
unclassified_Bacilli_RF39	0.307960485578214	0.287361540413278	0.351151557564235	0.0743802150942825	4.30557394477427	0.0128434013536771	0.491071428803202	0.525908778422632	0.921814111269012	0.521579157586365	0.926763730350156
unclassified_Yersiniaceae	0.317736535894656	0.347449941443303	0.277721392561491	-0.0955318457185115	4.34682599882068	-0.0182399354549495	0.489682097311628	0.557094621304859	0.9350096248403	0.546934023713488	0.939052245269115
unclassified_Xanthobacteraceae	0.325509395927444	0.284206459379739	0.36438397097717	0.114627097035037	4.25285853602314	0.0183316351256304	0.490797546250891	0.505850632601091	0.925098880383972	0.49658280577601	0.928654100062163
unclassified_Chitinophagaceae	0.416635073144239	0.515469696993401	0.289574014750105	-0.235744470684475	4.27524726989219	-0.0423032005905435	0.470719465346099	0.470943604503749	0.9178556347906	0.487646328416516	0.9284436078377
Novosphingobium	0.199386415650366	0.163251846351356	0.223909353626247	0.1337860114383	4.22818165716349	0.0297998005236218	0.486049107505169	0.525589569276433	0.929932517018108	0.528310277864408	0.934141945661547
unclassified_Verrucomicrobiales_DEV007	0.33927977556618	0.298953062783469	0.375982668843998	0.0566749206229256	4.22944565347596	0.0103209285675189	0.495535714401573	0.486019127658247	0.914922898961493	0.528622155405956	0.933116344024626
unclassified_Chloroflexi_KD4-96	0.338403656044506	0.334837807597665	0.340694520472477	-0.0294342999322543	4.16469165323221	-0.00634489897327989	0.497490239886586	0.522667693945961	0.931445822470229	0.543777148140601	0.938224987474571
Variovorax	0.296866663937934	0.194731508520641	0.395596608737133	0.230057530870547	4.26503316225356	0.0500387126717168	0.475181261102259	0.553794589069524	0.940175028680496	0.545312309608476	0.936883922045198
Pedosphaeraceae_SH3-11	0.401570163847031	0.379724971909161	0.409661220347194	-0.0343178453823816	4.17420229952242	-0.00774024892671916	0.497767857200783	0.50050427321356	0.916885064544887	0.482122568588931	0.924654166629968
Telmatocola	0.269025205426619	0.214491650157551	0.31753023511135	0.226484433926656	4.38320829333412	0.0426901052168862	0.475738985571802	0.509039595532653	0.925819502206483	0.524209109527185	0.934067790412891
unclassified_Rickettsiales_SM2D12	0.799624021492258	0.539016769660748	1.05458478959547	0.663508812262022	4.47420347335091	0.133099244020047	0.435582823783855	0.44016625299752	0.907214586084274	0.443604875365152	0.909371985703106
unclassified_Chitinophagales_37-13	0.322580241840453	0.265425121260116	0.391893155231795	0.133692149009479	4.10172850178296	0.0289903705117547	0.482431679206655	0.510151147047551	0.926011238998855	0.528080917447755	0.932735245304089
Bdellovibrio	0.537166283706037	0.658438729240419	0.434059493372774	-0.179714337019099	4.26475076408771	-0.036963036892937	0.479643056858729	0.527289549095169	0.932786145856153	0.519827222568708	0.943648117405438
Spirochaeta	0.28267689995364	0.381652418536646	0.171322090759751	-0.262592654560755	4.3885527158258	-0.0484677182513492	0.469604016407114	0.479750837295726	0.920034127516181	0.46959771338897	0.919988581696126
unclassified_Blastocatellaceae	0.505864073351622	0.560587158796205	0.46143936580182	-0.0268633246283478	4.33357167833989	-0.0064144927661102	0.49720982150098	0.491493885159506	0.922301294449188	0.541194702804137	0.941170306786037
unclassified_Gemmataceae	0.348016690165371	0.234296640862291	0.441443013059605	0.337807042956058	4.41912381621024	0.0680721071619868	0.460680424896168	0.500959630965865	0.928535588073654	0.485946565053887	0.926612337180315
Lachnoclostridium	0.287499161877478	0.382229217683785	0.191356435636875	-0.192112041599647	4.12188021351285	-0.0362624151326369	0.482142857606847	0.494435334429414	0.922836064731832	0.47198345122193	0.920793101648327
Legionella	0.467036734737444	0.319864730856324	0.658402038710323	0.354428827534631	4.17749215942867	0.0778748806230868	0.460680424896168	0.491182793708959	0.927707404885619	0.494730183113293	0.934113184640524
unclassified_Sphingobacteriales_NS11-12_marine_group	0.240475752714967	0.214264471787687	0.281808083896717	0.113551892924752	4.34690971791162	0.0211967882283316	0.488281250304272	0.515082638570564	0.931182650207652	0.513915555510281	0.936038684074327
unclassified_Sphingomonadaceae	0.456306593136775	0.32789701072215	0.598491938555583	0.362339847735959	4.11865487548292	0.071788550488653	0.464026771712565	0.477856471152373	0.916500179973186	0.49108625909635	0.904566006679336
Peredibacter	0.330793376079366	0.224491261432373	0.458994827914446	0.241425613531439	4.24418824823534	0.053354541057316	0.466815394059758	0.493948828930513	0.91938790678692	0.507807951160266	0.926380099275575
unclassified_Candidatus_Amesbacteria	0.20748158391567	0.171088755795557	0.256984403058771	0.0704001227759603	4.24413706036259	0.0151659938329972	0.492470719659798	0.497298015936422	0.929163331247591	0.52600439293467	0.9382486113177
Chryseobacterium	0.210595675843277	0.201613520498142	0.2151346217747	0.0846879250719788	4.19668360241593	0.0169996975437861	0.493861607302174	0.506271820436974	0.923587228826276	0.481261633612238	0.932566565285858
unclassified_Phycisphaeraceae	0.258557833102786	0.256483462064581	0.259855398641418	0.0337445296723295	4.27507795483011	0.00579084916464329	0.495817066477649	0.471651493034417	0.905837114051335	0.494875890182194	0.905099553123434
unclassified_Rhodobacteraceae	0.426453931463251	0.528027175659156	0.345651137511106	-0.15186757811087	4.4610577269571	-0.030294990695745	0.48381696470611	0.529954136968833	0.930303418575778	0.525121230472457	0.939120616457304
unclassified_Enterobacteriaceae	0.36069899905943	0.320103168758958	0.40584717023192	-0.028731218234225	4.18300982306668	-0.0036023264899027	0.497490239886586	0.433796892331636	0.910300155440791	0.467768312083644	0.925002022312672
unclassified_Verrucomicrobiaceae	0.581131314990741	0.482690682609803	0.646452661695266	0.096997126278362	4.17163280818629	0.0211611461811349	0.489955357403624	0.495301579035312	0.926811514338492	0.504582921459738	0.935050047226005
Paludibacteraceae_F0058	0.298664626397004	0.466685725213074	0.166449430378635	-0.322423313205067	4.39089384250371	-0.0600702813474184	0.466517858015643	0.529587486083677	0.911534422696484	0.52486356753676	0.920820194634133
Rhizorhapis	0.362353476397359	0.394084128531111	0.345616878611968	0.0681831664105559	4.53500055157539	0.0165038992537205	0.493028444129437	0.503333636999567	0.918473966951859	0.516590585996416	0.93485115757185
unclassified_Parcubacteria	0.731899307206374	0.437853623888432	1.01256352521853	0.5594071954845	4.22267467935916	0.108768128920069	0.441717792942608	0.4471290428954	0.898139435984192	0.425724051046049	0.898466305677187
Kapabacteriales	0.293582536137222	0.540422652078748	0.0651209507346007	-0.434173523845381	4.22256970991256	-0.0812856729622989	0.459821429620852	0.458779444343406	0.917696137632636	0.472027544364656	0.926218758564842
Micrococcus	0.521526268131674	0.309949723867212	0.720818533202692	0.369614874166437	4.36944179788655	0.0683549225187939	0.462611608118554	0.498623198024269	0.929457315697441	0.499365630025306	0.9166867602083
Rheinheimera	0.456381538103259	0.219918465232637	0.728943421195567	0.614029053131402	4.26215071138364	0.121394326198348	0.434151787453228	0.448168137670582	0.900387604094984	0.453104497637839	0.895540208494571
Sphingorhabdus	0.393735973931284	0.468465189822769	0.307852559337165	-0.180272486899203	4.23471341097186	-0.0379164957968167	0.481316230267474	0.491867948993428	0.924884265730393	0.476604564266752	0.930402188025684
Opitutaceae_IMCC26134	0.327701945045469	0.258578928499855	0.389158863134202	0.064463528900661	4.15249334322516	0.0170344119989927	0.493861607302174	0.490128550504203	0.936916979939105	0.532099959979101	0.926893522982084
unclassified_Candidatus_Woesebacteria	0.410140180617504	0.547136357938321	0.267312694256645	-0.394254094793955	4.45804455605451	-0.0775127683525373	0.455103180202807	0.472989586077697	0.916641255044818	0.454605184692534	0.921751308920893
Aurantisolimonas	0.349737175854359	0.462793224912291	0.235444204978782	-0.164976189587613	4.37325143184859	-0.0336579830442284	0.481873954737063	0.497669290418235	0.910121640586104	0.518254007253033	0.917711545834733
