featureid	rab.all	rab.win.M05	rab.win.M06	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Atopobium	1.11015552442015	1.27868757539234	0.970671068730073	-0.251602196829355	4.76423144033861	-0.046886652712824	0.472267098141282	0.549429590299703	0.940173134331581	0.601516626134568	0.948910941335396
Campylobacter	1.47341081416241	0.886430328961616	2.02430101377658	0.917062139230651	4.85050221447123	0.168046404369262	0.416487071043799	0.345643964385022	0.893990927023744	0.31737036610429	0.892549194836258
unclassified_Clostridia_UCG-014	0.61764239586299	0.503421810497786	0.727371301978798	0.162646167560204	5.4421021317249	0.0294291796027066	0.482758621107246	0.575189207805129	0.948360766517927	0.59795443106488	0.947535571586168
unassigned	1.88901189869933	1.61132767236093	2.17094709496653	0.492641727213845	4.50654590281319	0.088521453469164	0.448034465459036	0.496701991060819	0.928410858797017	0.49903122775105	0.934862307953971
Lautropia	-0.00553157119342185	-0.0821679908000759	0.0780969740349127	0.0903322918502978	4.35101585840626	0.0202355003979561	0.487883683653227	0.501572272100005	0.927256211072048	0.497399882481472	0.927649515514483
Lactobacillus	0.383845248171799	0.674018419297068	0.110724711968263	-0.619305256689029	4.58146169329428	-0.115715692534422	0.439418418287086	0.460435175875197	0.912363767999356	0.412167572102611	0.901876825501336
Massilia	0.121750288937291	0.160171564771447	0.0855960915325076	-0.154561911766971	4.20375519333873	-0.0345226675560099	0.478729133525184	0.488085053629907	0.91745492151057	0.500164955245266	0.915826876744422
unclassified_Absconditabacteriales_(SR1)	0.189118538274164	0.276183435584795	0.107167688579962	-0.142831567475943	4.38753166014063	-0.0283777956435371	0.483575660063459	0.477939237204053	0.923050749008363	0.502804728123863	0.939094195398647
Solobacterium	0.704487687359112	0.826528290367934	0.615621463949781	-0.282503700879928	4.93372962329283	-0.0540530413087251	0.476575121730484	0.541036820346234	0.937590193680747	0.54231591954122	0.939657367777563
Duganella	-0.0254771477673454	0.108477549999638	-0.110700631583168	-0.278877550159708	4.32579014210813	-0.0520344092458595	0.473060345481194	0.470455091704606	0.929173786854559	0.485401262718498	0.932022505193158
Johnsonella	0.452321163400417	0.324861913664603	0.596258823695778	0.160049494236009	5.03670143237591	0.0299342458033418	0.485452586559118	0.566667293952587	0.943900446595911	0.552050543756411	0.931230374707438
Pedobacter	0.047796284478606	-0.0398688383171759	0.148984041495875	0.108712412927739	4.14415788249483	0.026440823693406	0.484375000378362	0.506197773907301	0.927208130350721	0.498856327303247	0.925894611496921
Kocuria	0.213257367061897	0.233443194383145	0.204067422820723	0.086385960581727	4.28348375620619	0.0183203600495152	0.489499192499426	0.544683861221167	0.935786467120002	0.558059068211312	0.940824737051358
Paracoccus	0.34182693878997	0.306658529620844	0.363800490478416	0.169440000390015	4.29699378253897	0.031376089334172	0.483836207287987	0.517802869560048	0.92596462533121	0.535772459375185	0.933867066990817
Rhodococcus	0.0949279537963577	-0.0139544698491392	0.203601708902609	0.171248584385694	4.27714406369329	0.0364622493591296	0.481421648268638	0.475275580409267	0.917371045949915	0.498614752525933	0.917996443890286
unclassified_Comamonadaceae	0.898164105843431	1.13899472443145	0.678308945962317	-0.506117689537671	4.40472526759993	-0.0971798512080292	0.450431035693809	0.493767165734271	0.918744898397235	0.515073345064173	0.934732528701715
Fluviicola	0.532661121133822	0.564917774034745	0.492705968896222	-0.389162702037677	4.71081490437235	-0.0697407024846819	0.46688206865521	0.4769967412214	0.926764495743645	0.513000873546945	0.936014395804905
